# Program:featureCounts v2.0.3; Command:"featureCounts" "-T" "4" "-O" "-M" "--fraction" "-t" "region" "-g" "ID" "-a" "../../07_transcriptomics/dfir_regions.gff" "-o" "regions_sRNA.txt" "ShortStack_1701260578/merged_alignments.bam" 
Geneid	Chr	Start	End	Strand	Length	ShortStack_1701260578/merged_alignments.bam
contig_29_np1212:3297501..3300000	contig_29_np1212	3297501	3300000	+	2500	6
contig_29_np1212:3300001..3302500	contig_29_np1212	3300001	3302500	+	2500	122.50
contig_29_np1212:3302501..3305000	contig_29_np1212	3302501	3305000	+	2500	10.50
contig_29_np1212:3305001..3307500	contig_29_np1212	3305001	3307500	+	2500	5
contig_29_np1212:3307501..3310000	contig_29_np1212	3307501	3310000	+	2500	4
contig_29_np1212:3310001..3312500	contig_29_np1212	3310001	3312500	+	2500	8
contig_29_np1212:3312501..3315000	contig_29_np1212	3312501	3315000	+	2500	26.50
contig_29_np1212:3315001..3317500	contig_29_np1212	3315001	3317500	+	2500	92.50
contig_29_np1212:3317501..3320000	contig_29_np1212	3317501	3320000	+	2500	68
contig_29_np1212:3320001..3322500	contig_29_np1212	3320001	3322500	+	2500	36
contig_29_np1212:3322501..3325000	contig_29_np1212	3322501	3325000	+	2500	2324
contig_29_np1212:3325001..3327500	contig_29_np1212	3325001	3327500	+	2500	30
contig_29_np1212:3327501..3330000	contig_29_np1212	3327501	3330000	+	2500	18
contig_29_np1212:3330001..3332500	contig_29_np1212	3330001	3332500	+	2500	2
contig_29_np1212:3332501..3335000	contig_29_np1212	3332501	3335000	+	2500	1
contig_29_np1212:3335001..3337500	contig_29_np1212	3335001	3337500	+	2500	5
contig_29_np1212:3337501..3340000	contig_29_np1212	3337501	3340000	+	2500	1
contig_29_np1212:3340001..3342500	contig_29_np1212	3340001	3342500	+	2500	3
contig_29_np1212:3342501..3345000	contig_29_np1212	3342501	3345000	+	2500	22
contig_29_np1212:3345001..3347500	contig_29_np1212	3345001	3347500	+	2500	7
contig_29_np1212:3347501..3350000	contig_29_np1212	3347501	3350000	+	2500	12
contig_29_np1212:3350001..3352500	contig_29_np1212	3350001	3352500	+	2500	16.50
contig_29_np1212:3352501..3355000	contig_29_np1212	3352501	3355000	+	2500	56.50
contig_29_np1212:3355001..3357500	contig_29_np1212	3355001	3357500	+	2500	102
contig_29_np1212:3357501..3360000	contig_29_np1212	3357501	3360000	+	2500	15
contig_29_np1212:3360001..3362500	contig_29_np1212	3360001	3362500	+	2500	17
contig_29_np1212:3362501..3365000	contig_29_np1212	3362501	3365000	+	2500	4
contig_29_np1212:3365001..3367500	contig_29_np1212	3365001	3367500	+	2500	9
contig_29_np1212:3367501..3370000	contig_29_np1212	3367501	3370000	+	2500	22
contig_29_np1212:3370001..3372500	contig_29_np1212	3370001	3372500	+	2500	18
contig_29_np1212:3372501..3375000	contig_29_np1212	3372501	3375000	+	2500	11.50
contig_29_np1212:3375001..3377500	contig_29_np1212	3375001	3377500	+	2500	56.50
contig_29_np1212:3377501..3380000	contig_29_np1212	3377501	3380000	+	2500	583
contig_29_np1212:3380001..3382500	contig_29_np1212	3380001	3382500	+	2500	343
contig_29_np1212:3382501..3385000	contig_29_np1212	3382501	3385000	+	2500	20
contig_29_np1212:3385001..3387500	contig_29_np1212	3385001	3387500	+	2500	4
contig_29_np1212:3387501..3390000	contig_29_np1212	3387501	3390000	+	2500	19
contig_29_np1212:3390001..3392500	contig_29_np1212	3390001	3392500	+	2500	70
contig_29_np1212:3392501..3395000	contig_29_np1212	3392501	3395000	+	2500	17
contig_29_np1212:3395001..3397500	contig_29_np1212	3395001	3397500	+	2500	16
contig_29_np1212:3397501..3400000	contig_29_np1212	3397501	3400000	+	2500	10
contig_29_np1212:3400001..3402500	contig_29_np1212	3400001	3402500	+	2500	3
contig_29_np1212:3402501..3405000	contig_29_np1212	3402501	3405000	+	2500	201.50
contig_29_np1212:3405001..3407500	contig_29_np1212	3405001	3407500	+	2500	1392.50
contig_29_np1212:3407501..3410000	contig_29_np1212	3407501	3410000	+	2500	36
contig_29_np1212:3410001..3412500	contig_29_np1212	3410001	3412500	+	2500	19
contig_29_np1212:3412501..3415000	contig_29_np1212	3412501	3415000	+	2500	91
contig_29_np1212:3415001..3417500	contig_29_np1212	3415001	3417500	+	2500	13
contig_29_np1212:3417501..3420000	contig_29_np1212	3417501	3420000	+	2500	1
contig_29_np1212:3420001..3422500	contig_29_np1212	3420001	3422500	+	2500	19
contig_29_np1212:3422501..3425000	contig_29_np1212	3422501	3425000	+	2500	7.50
contig_29_np1212:3425001..3427500	contig_29_np1212	3425001	3427500	+	2500	60.50
contig_29_np1212:3427501..3430000	contig_29_np1212	3427501	3430000	+	2500	102
contig_29_np1212:3430001..3432500	contig_29_np1212	3430001	3432500	+	2500	69
contig_29_np1212:3432501..3435000	contig_29_np1212	3432501	3435000	+	2500	123
contig_29_np1212:3435001..3437500	contig_29_np1212	3435001	3437500	+	2500	3
contig_29_np1212:3437501..3440000	contig_29_np1212	3437501	3440000	+	2500	49
contig_29_np1212:3440001..3442500	contig_29_np1212	3440001	3442500	+	2500	45
contig_29_np1212:3442501..3445000	contig_29_np1212	3442501	3445000	+	2500	26
contig_29_np1212:3445001..3447500	contig_29_np1212	3445001	3447500	+	2500	46
contig_29_np1212:3447501..3450000	contig_29_np1212	3447501	3450000	+	2500	11
contig_29_np1212:3450001..3452500	contig_29_np1212	3450001	3452500	+	2500	13
contig_29_np1212:3452501..3455000	contig_29_np1212	3452501	3455000	+	2500	45.50
contig_29_np1212:3455001..3457500	contig_29_np1212	3455001	3457500	+	2500	170.50
contig_29_np1212:3457501..3460000	contig_29_np1212	3457501	3460000	+	2500	43
contig_29_np1212:3460001..3462500	contig_29_np1212	3460001	3462500	+	2500	671
contig_29_np1212:3462501..3465000	contig_29_np1212	3462501	3465000	+	2500	24
contig_29_np1212:3465001..3467500	contig_29_np1212	3465001	3467500	+	2500	43
contig_29_np1212:3467501..3470000	contig_29_np1212	3467501	3470000	+	2500	19
contig_29_np1212:3470001..3472500	contig_29_np1212	3470001	3472500	+	2500	4
contig_29_np1212:3472501..3475000	contig_29_np1212	3472501	3475000	+	2500	5
contig_29_np1212:3475001..3477500	contig_29_np1212	3475001	3477500	+	2500	11
contig_29_np1212:3477501..3480000	contig_29_np1212	3477501	3480000	+	2500	1386
contig_29_np1212:3480001..3482500	contig_29_np1212	3480001	3482500	+	2500	70
contig_29_np1212:3482501..3485000	contig_29_np1212	3482501	3485000	+	2500	21.50
contig_29_np1212:3485001..3487500	contig_29_np1212	3485001	3487500	+	2500	760.50
contig_29_np1212:3487501..3490000	contig_29_np1212	3487501	3490000	+	2500	398
contig_29_np1212:3490001..3492500	contig_29_np1212	3490001	3492500	+	2500	31
contig_29_np1212:3492501..3495000	contig_29_np1212	3492501	3495000	+	2500	8
contig_29_np1212:3495001..3497500	contig_29_np1212	3495001	3497500	+	2500	4
contig_29_np1212:3497501..3500000	contig_29_np1212	3497501	3500000	+	2500	182
contig_29_np1212:3500001..3502500	contig_29_np1212	3500001	3502500	+	2500	77
contig_29_np1212:3502501..3505000	contig_29_np1212	3502501	3505000	+	2500	12
contig_29_np1212:3505001..3507500	contig_29_np1212	3505001	3507500	+	2500	12
contig_29_np1212:3507501..3510000	contig_29_np1212	3507501	3510000	+	2500	32
contig_29_np1212:3510001..3512500	contig_29_np1212	3510001	3512500	+	2500	13
contig_29_np1212:3512501..3515000	contig_29_np1212	3512501	3515000	+	2500	328
contig_29_np1212:3515001..3517500	contig_29_np1212	3515001	3517500	+	2500	32.50
contig_29_np1212:3517501..3520000	contig_29_np1212	3517501	3520000	+	2500	20
contig_29_np1212:3520001..3522500	contig_29_np1212	3520001	3522500	+	2500	31.50
contig_29_np1212:3522501..3525000	contig_29_np1212	3522501	3525000	+	2500	29
contig_29_np1212:3525001..3527500	contig_29_np1212	3525001	3527500	+	2500	17
contig_29_np1212:3527501..3530000	contig_29_np1212	3527501	3530000	+	2500	21
contig_29_np1212:3530001..3532500	contig_29_np1212	3530001	3532500	+	2500	34
contig_29_np1212:3532501..3535000	contig_29_np1212	3532501	3535000	+	2500	5
contig_29_np1212:3535001..3537500	contig_29_np1212	3535001	3537500	+	2500	38
contig_29_np1212:3537501..3540000	contig_29_np1212	3537501	3540000	+	2500	11
contig_29_np1212:3540001..3542500	contig_29_np1212	3540001	3542500	+	2500	7
contig_29_np1212:3542501..3545000	contig_29_np1212	3542501	3545000	+	2500	14
contig_29_np1212:3545001..3547500	contig_29_np1212	3545001	3547500	+	2500	30
contig_29_np1212:3547501..3550000	contig_29_np1212	3547501	3550000	+	2500	19
contig_29_np1212:3550001..3552500	contig_29_np1212	3550001	3552500	+	2500	14.50
contig_29_np1212:3552501..3555000	contig_29_np1212	3552501	3555000	+	2500	50.50
contig_29_np1212:3555001..3557500	contig_29_np1212	3555001	3557500	+	2500	15
contig_29_np1212:3557501..3560000	contig_29_np1212	3557501	3560000	+	2500	4
contig_29_np1212:3560001..3562500	contig_29_np1212	3560001	3562500	+	2500	9
contig_29_np1212:3562501..3565000	contig_29_np1212	3562501	3565000	+	2500	7
contig_29_np1212:3565001..3567500	contig_29_np1212	3565001	3567500	+	2500	11
contig_29_np1212:3567501..3570000	contig_29_np1212	3567501	3570000	+	2500	7
contig_29_np1212:3570001..3572500	contig_29_np1212	3570001	3572500	+	2500	55
contig_29_np1212:3572501..3575000	contig_29_np1212	3572501	3575000	+	2500	1
contig_29_np1212:3575001..3577500	contig_29_np1212	3575001	3577500	+	2500	14
contig_29_np1212:3577501..3580000	contig_29_np1212	3577501	3580000	+	2500	105.50
contig_29_np1212:3580001..3582500	contig_29_np1212	3580001	3582500	+	2500	60.50
contig_29_np1212:3582501..3585000	contig_29_np1212	3582501	3585000	+	2500	42
contig_29_np1212:3585001..3587500	contig_29_np1212	3585001	3587500	+	2500	13
contig_29_np1212:3587501..3590000	contig_29_np1212	3587501	3590000	+	2500	82
contig_29_np1212:3590001..3592500	contig_29_np1212	3590001	3592500	+	2500	21.50
contig_29_np1212:3592501..3595000	contig_29_np1212	3592501	3595000	+	2500	25.50
contig_29_np1212:3595001..3597500	contig_29_np1212	3595001	3597500	+	2500	39
contig_29_np1212:3597501..3600000	contig_29_np1212	3597501	3600000	+	2500	13
contig_29_np1212:3600001..3602500	contig_29_np1212	3600001	3602500	+	2500	70
contig_29_np1212:3602501..3605000	contig_29_np1212	3602501	3605000	+	2500	41
contig_29_np1212:3605001..3607500	contig_29_np1212	3605001	3607500	+	2500	161
contig_29_np1212:3607501..3610000	contig_29_np1212	3607501	3610000	+	2500	368
contig_29_np1212:3610001..3612500	contig_29_np1212	3610001	3612500	+	2500	80
contig_29_np1212:3612501..3615000	contig_29_np1212	3612501	3615000	+	2500	10
contig_29_np1212:3615001..3617500	contig_29_np1212	3615001	3617500	+	2500	13
contig_29_np1212:3617501..3620000	contig_29_np1212	3617501	3620000	+	2500	26
contig_29_np1212:3620001..3622500	contig_29_np1212	3620001	3622500	+	2500	41
contig_29_np1212:3622501..3625000	contig_29_np1212	3622501	3625000	+	2500	55
contig_29_np1212:3625001..3627500	contig_29_np1212	3625001	3627500	+	2500	139
contig_29_np1212:3627501..3630000	contig_29_np1212	3627501	3630000	+	2500	134
contig_29_np1212:3630001..3632500	contig_29_np1212	3630001	3632500	+	2500	9
contig_29_np1212:3632501..3635000	contig_29_np1212	3632501	3635000	+	2500	30
contig_29_np1212:3635001..3637500	contig_29_np1212	3635001	3637500	+	2500	43
contig_29_np1212:3637501..3640000	contig_29_np1212	3637501	3640000	+	2500	23
contig_29_np1212:3640001..3642500	contig_29_np1212	3640001	3642500	+	2500	6
contig_29_np1212:3642501..3645000	contig_29_np1212	3642501	3645000	+	2500	3
contig_29_np1212:3645001..3647500	contig_29_np1212	3645001	3647500	+	2500	9
contig_29_np1212:3647501..3650000	contig_29_np1212	3647501	3650000	+	2500	7
contig_29_np1212:3650001..3652500	contig_29_np1212	3650001	3652500	+	2500	704
contig_29_np1212:3652501..3655000	contig_29_np1212	3652501	3655000	+	2500	1161
contig_29_np1212:3655001..3657500	contig_29_np1212	3655001	3657500	+	2500	7
contig_29_np1212:3657501..3660000	contig_29_np1212	3657501	3660000	+	2500	329.50
contig_29_np1212:3660001..3662500	contig_29_np1212	3660001	3662500	+	2500	338.50
contig_29_np1212:3662501..3665000	contig_29_np1212	3662501	3665000	+	2500	13
contig_29_np1212:3665001..3667500	contig_29_np1212	3665001	3667500	+	2500	6
contig_29_np1212:3667501..3670000	contig_29_np1212	3667501	3670000	+	2500	32
contig_29_np1212:3670001..3672500	contig_29_np1212	3670001	3672500	+	2500	14
contig_29_np1212:3672501..3675000	contig_29_np1212	3672501	3675000	+	2500	34
contig_29_np1212:3675001..3677500	contig_29_np1212	3675001	3677500	+	2500	20
contig_29_np1212:3677501..3680000	contig_29_np1212	3677501	3680000	+	2500	75
contig_29_np1212:3680001..3682500	contig_29_np1212	3680001	3682500	+	2500	27
contig_29_np1212:3682501..3685000	contig_29_np1212	3682501	3685000	+	2500	137
contig_29_np1212:3685001..3687500	contig_29_np1212	3685001	3687500	+	2500	44
contig_29_np1212:3687501..3690000	contig_29_np1212	3687501	3690000	+	2500	40
contig_29_np1212:3690001..3692500	contig_29_np1212	3690001	3692500	+	2500	7
contig_29_np1212:3692501..3695000	contig_29_np1212	3692501	3695000	+	2500	20
contig_29_np1212:3695001..3697500	contig_29_np1212	3695001	3697500	+	2500	14
contig_29_np1212:3697501..3700000	contig_29_np1212	3697501	3700000	+	2500	129
contig_29_np1212:3700001..3702500	contig_29_np1212	3700001	3702500	+	2500	2690
contig_29_np1212:3702501..3705000	contig_29_np1212	3702501	3705000	+	2500	49.50
contig_29_np1212:3705001..3707500	contig_29_np1212	3705001	3707500	+	2500	32
contig_29_np1212:3707501..3710000	contig_29_np1212	3707501	3710000	+	2500	24.50
contig_29_np1212:3710001..3712500	contig_29_np1212	3710001	3712500	+	2500	3
contig_29_np1212:3712501..3715000	contig_29_np1212	3712501	3715000	+	2500	4
contig_29_np1212:3715001..3717500	contig_29_np1212	3715001	3717500	+	2500	8
contig_29_np1212:3717501..3720000	contig_29_np1212	3717501	3720000	+	2500	13
contig_29_np1212:3720001..3722500	contig_29_np1212	3720001	3722500	+	2500	12
contig_29_np1212:3722501..3725000	contig_29_np1212	3722501	3725000	+	2500	4
contig_29_np1212:3725001..3727500	contig_29_np1212	3725001	3727500	+	2500	9
contig_29_np1212:3727501..3730000	contig_29_np1212	3727501	3730000	+	2500	13
contig_29_np1212:3730001..3732500	contig_29_np1212	3730001	3732500	+	2500	3
contig_29_np1212:3732501..3735000	contig_29_np1212	3732501	3735000	+	2500	122
contig_29_np1212:3735001..3737500	contig_29_np1212	3735001	3737500	+	2500	15
contig_29_np1212:3737501..3740000	contig_29_np1212	3737501	3740000	+	2500	12
contig_29_np1212:3740001..3742500	contig_29_np1212	3740001	3742500	+	2500	2
contig_29_np1212:3742501..3745000	contig_29_np1212	3742501	3745000	+	2500	5
contig_29_np1212:3745001..3747500	contig_29_np1212	3745001	3747500	+	2500	63
contig_29_np1212:3747501..3750000	contig_29_np1212	3747501	3750000	+	2500	15
contig_29_np1212:3750001..3752500	contig_29_np1212	3750001	3752500	+	2500	19
contig_29_np1212:3752501..3755000	contig_29_np1212	3752501	3755000	+	2500	307
contig_29_np1212:3755001..3757500	contig_29_np1212	3755001	3757500	+	2500	30
contig_29_np1212:3757501..3760000	contig_29_np1212	3757501	3760000	+	2500	6
contig_29_np1212:3760001..3762500	contig_29_np1212	3760001	3762500	+	2500	17
contig_29_np1212:3762501..3765000	contig_29_np1212	3762501	3765000	+	2500	9
contig_29_np1212:3765001..3767500	contig_29_np1212	3765001	3767500	+	2500	11
contig_29_np1212:3767501..3770000	contig_29_np1212	3767501	3770000	+	2500	48
contig_29_np1212:3770001..3772500	contig_29_np1212	3770001	3772500	+	2500	4
contig_29_np1212:3772501..3775000	contig_29_np1212	3772501	3775000	+	2500	32
contig_29_np1212:3775001..3777500	contig_29_np1212	3775001	3777500	+	2500	25
contig_29_np1212:3777501..3780000	contig_29_np1212	3777501	3780000	+	2500	5157
contig_29_np1212:3780001..3782500	contig_29_np1212	3780001	3782500	+	2500	637
contig_29_np1212:3782501..3785000	contig_29_np1212	3782501	3785000	+	2500	6
contig_29_np1212:3785001..3787500	contig_29_np1212	3785001	3787500	+	2500	16
contig_29_np1212:3787501..3790000	contig_29_np1212	3787501	3790000	+	2500	10.50
contig_29_np1212:3790001..3792500	contig_29_np1212	3790001	3792500	+	2500	24.50
contig_29_np1212:3792501..3795000	contig_29_np1212	3792501	3795000	+	2500	21
contig_29_np1212:3795001..3797500	contig_29_np1212	3795001	3797500	+	2500	6
contig_29_np1212:3797501..3800000	contig_29_np1212	3797501	3800000	+	2500	2266
contig_29_np1212:3800001..3802500	contig_29_np1212	3800001	3802500	+	2500	89
contig_29_np1212:3802501..3805000	contig_29_np1212	3802501	3805000	+	2500	40.50
contig_29_np1212:3805001..3807500	contig_29_np1212	3805001	3807500	+	2500	21
contig_29_np1212:3807501..3810000	contig_29_np1212	3807501	3810000	+	2500	6.50
contig_29_np1212:3810001..3812500	contig_29_np1212	3810001	3812500	+	2500	21
contig_29_np1212:3812501..3815000	contig_29_np1212	3812501	3815000	+	2500	1541
contig_29_np1212:3815001..3817500	contig_29_np1212	3815001	3817500	+	2500	4938
contig_29_np1212:3817501..3820000	contig_29_np1212	3817501	3820000	+	2500	22
contig_29_np1212:3820001..3822500	contig_29_np1212	3820001	3822500	+	2500	14
contig_29_np1212:3822501..3825000	contig_29_np1212	3822501	3825000	+	2500	3
contig_29_np1212:3825001..3827500	contig_29_np1212	3825001	3827500	+	2500	67
contig_29_np1212:3827501..3830000	contig_29_np1212	3827501	3830000	+	2500	21
contig_29_np1212:3830001..3832500	contig_29_np1212	3830001	3832500	+	2500	6
contig_29_np1212:3832501..3835000	contig_29_np1212	3832501	3835000	+	2500	29.50
contig_29_np1212:3835001..3837500	contig_29_np1212	3835001	3837500	+	2500	50.50
contig_29_np1212:3837501..3840000	contig_29_np1212	3837501	3840000	+	2500	119
contig_29_np1212:3840001..3842500	contig_29_np1212	3840001	3842500	+	2500	35
contig_29_np1212:3842501..3845000	contig_29_np1212	3842501	3845000	+	2500	4.50
contig_29_np1212:3845001..3847500	contig_29_np1212	3845001	3847500	+	2500	599590
contig_29_np1212:3847501..3850000	contig_29_np1212	3847501	3850000	+	2500	49.50
contig_29_np1212:3850001..3852500	contig_29_np1212	3850001	3852500	+	2500	9
contig_29_np1212:3852501..3855000	contig_29_np1212	3852501	3855000	+	2500	11
contig_29_np1212:3855001..3857500	contig_29_np1212	3855001	3857500	+	2500	50
contig_29_np1212:3857501..3860000	contig_29_np1212	3857501	3860000	+	2500	27
contig_29_np1212:3860001..3862500	contig_29_np1212	3860001	3862500	+	2500	71
contig_29_np1212:3862501..3865000	contig_29_np1212	3862501	3865000	+	2500	17.50
contig_29_np1212:3865001..3867500	contig_29_np1212	3865001	3867500	+	2500	47.50
contig_29_np1212:3867501..3870000	contig_29_np1212	3867501	3870000	+	2500	12.50
contig_29_np1212:3870001..3872500	contig_29_np1212	3870001	3872500	+	2500	54.50
contig_29_np1212:3872501..3875000	contig_29_np1212	3872501	3875000	+	2500	14
contig_29_np1212:3875001..3877500	contig_29_np1212	3875001	3877500	+	2500	8
contig_29_np1212:3877501..3880000	contig_29_np1212	3877501	3880000	+	2500	33
contig_29_np1212:3880001..3882500	contig_29_np1212	3880001	3882500	+	2500	15
contig_29_np1212:3882501..3885000	contig_29_np1212	3882501	3885000	+	2500	39
contig_29_np1212:3885001..3887500	contig_29_np1212	3885001	3887500	+	2500	20
contig_29_np1212:3887501..3890000	contig_29_np1212	3887501	3890000	+	2500	4
contig_29_np1212:3890001..3892500	contig_29_np1212	3890001	3892500	+	2500	5
contig_29_np1212:3892501..3895000	contig_29_np1212	3892501	3895000	+	2500	15
contig_29_np1212:3895001..3897500	contig_29_np1212	3895001	3897500	+	2500	2.50
contig_29_np1212:3897501..3900000	contig_29_np1212	3897501	3900000	+	2500	18.50
contig_29_np1212:3900001..3902500	contig_29_np1212	3900001	3902500	+	2500	24
contig_29_np1212:3902501..3905000	contig_29_np1212	3902501	3905000	+	2500	7
contig_29_np1212:3905001..3907500	contig_29_np1212	3905001	3907500	+	2500	60
contig_29_np1212:3907501..3910000	contig_29_np1212	3907501	3910000	+	2500	7
contig_29_np1212:3910001..3912500	contig_29_np1212	3910001	3912500	+	2500	8
contig_29_np1212:3912501..3915000	contig_29_np1212	3912501	3915000	+	2500	72
