# Program:featureCounts v2.0.3; Command:"featureCounts" "-T" "4" "-O" "-M" "--fraction" "-p" "-t" "region" "-g" "ID" "-a" "../../07_transcriptomics/dfir_regions.gff" "-o" "regions_gDNA_illumina.txt" "minimap_align_illumina_sort.bam" 
Geneid	Chr	Start	End	Strand	Length	minimap_align_illumina_sort.bam
contig_24_np1212:42501..45000	contig_24_np1212	42501	45000	+	2500	6616.50
contig_24_np1212:45001..47500	contig_24_np1212	45001	47500	+	2500	7226
contig_24_np1212:47501..50000	contig_24_np1212	47501	50000	+	2500	7013
contig_24_np1212:50001..52500	contig_24_np1212	50001	52500	+	2500	7559.50
contig_24_np1212:52501..55000	contig_24_np1212	52501	55000	+	2500	7419
contig_24_np1212:55001..57500	contig_24_np1212	55001	57500	+	2500	7537
contig_24_np1212:57501..60000	contig_24_np1212	57501	60000	+	2500	6544
contig_24_np1212:60001..62500	contig_24_np1212	60001	62500	+	2500	7296
contig_24_np1212:62501..65000	contig_24_np1212	62501	65000	+	2500	6880
contig_24_np1212:65001..67500	contig_24_np1212	65001	67500	+	2500	6905.50
contig_24_np1212:67501..70000	contig_24_np1212	67501	70000	+	2500	7629.50
contig_24_np1212:70001..72500	contig_24_np1212	70001	72500	+	2500	7304
contig_24_np1212:72501..75000	contig_24_np1212	72501	75000	+	2500	6292.50
contig_24_np1212:75001..77500	contig_24_np1212	75001	77500	+	2500	7712.50
contig_24_np1212:77501..80000	contig_24_np1212	77501	80000	+	2500	7356
contig_24_np1212:80001..82500	contig_24_np1212	80001	82500	+	2500	7959
contig_24_np1212:82501..85000	contig_24_np1212	82501	85000	+	2500	6524.50
contig_24_np1212:85001..87500	contig_24_np1212	85001	87500	+	2500	7903.50
contig_24_np1212:87501..90000	contig_24_np1212	87501	90000	+	2500	7546
contig_24_np1212:90001..92500	contig_24_np1212	90001	92500	+	2500	6883.50
contig_24_np1212:92501..95000	contig_24_np1212	92501	95000	+	2500	6932
contig_24_np1212:95001..97500	contig_24_np1212	95001	97500	+	2500	7657
contig_24_np1212:97501..100000	contig_24_np1212	97501	100000	+	2500	7502.50
contig_24_np1212:100001..102500	contig_24_np1212	100001	102500	+	2500	7328.50
contig_24_np1212:102501..105000	contig_24_np1212	102501	105000	+	2500	6178.50
contig_24_np1212:105001..107500	contig_24_np1212	105001	107500	+	2500	5989
contig_24_np1212:107501..110000	contig_24_np1212	107501	110000	+	2500	6302
contig_24_np1212:110001..112500	contig_24_np1212	110001	112500	+	2500	7176
contig_24_np1212:112501..115000	contig_24_np1212	112501	115000	+	2500	6821.50
contig_24_np1212:115001..117500	contig_24_np1212	115001	117500	+	2500	7476.50
contig_24_np1212:117501..120000	contig_24_np1212	117501	120000	+	2500	7000
contig_24_np1212:120001..122500	contig_24_np1212	120001	122500	+	2500	7319.50
contig_24_np1212:122501..125000	contig_24_np1212	122501	125000	+	2500	7217.50
contig_24_np1212:125001..127500	contig_24_np1212	125001	127500	+	2500	6797
contig_24_np1212:127501..130000	contig_24_np1212	127501	130000	+	2500	7188
contig_24_np1212:130001..132500	contig_24_np1212	130001	132500	+	2500	7827.50
contig_24_np1212:132501..135000	contig_24_np1212	132501	135000	+	2500	7450
contig_24_np1212:135001..137500	contig_24_np1212	135001	137500	+	2500	7407.50
contig_24_np1212:137501..140000	contig_24_np1212	137501	140000	+	2500	7765.50
contig_24_np1212:140001..142500	contig_24_np1212	140001	142500	+	2500	7692
contig_24_np1212:142501..145000	contig_24_np1212	142501	145000	+	2500	7575.50
contig_24_np1212:145001..147500	contig_24_np1212	145001	147500	+	2500	7711
contig_24_np1212:147501..150000	contig_24_np1212	147501	150000	+	2500	7599
contig_24_np1212:150001..152500	contig_24_np1212	150001	152500	+	2500	7628
contig_24_np1212:152501..155000	contig_24_np1212	152501	155000	+	2500	6593
contig_24_np1212:155001..157500	contig_24_np1212	155001	157500	+	2500	7089
contig_24_np1212:157501..160000	contig_24_np1212	157501	160000	+	2500	7230
contig_24_np1212:160001..162500	contig_24_np1212	160001	162500	+	2500	7643.50
contig_24_np1212:162501..165000	contig_24_np1212	162501	165000	+	2500	6937.50
contig_24_np1212:165001..167500	contig_24_np1212	165001	167500	+	2500	7563
contig_24_np1212:167501..170000	contig_24_np1212	167501	170000	+	2500	7323.50
contig_24_np1212:170001..172500	contig_24_np1212	170001	172500	+	2500	7408.50
contig_24_np1212:172501..175000	contig_24_np1212	172501	175000	+	2500	7251.50
contig_24_np1212:175001..177500	contig_24_np1212	175001	177500	+	2500	7879.50
contig_24_np1212:177501..180000	contig_24_np1212	177501	180000	+	2500	7659.50
contig_24_np1212:180001..182500	contig_24_np1212	180001	182500	+	2500	7659
contig_24_np1212:182501..185000	contig_24_np1212	182501	185000	+	2500	6920
contig_24_np1212:185001..187500	contig_24_np1212	185001	187500	+	2500	7495
contig_24_np1212:187501..190000	contig_24_np1212	187501	190000	+	2500	7618
contig_24_np1212:190001..192500	contig_24_np1212	190001	192500	+	2500	7597.50
contig_24_np1212:192501..195000	contig_24_np1212	192501	195000	+	2500	5853
contig_24_np1212:195001..197500	contig_24_np1212	195001	197500	+	2500	7296.50
contig_24_np1212:197501..200000	contig_24_np1212	197501	200000	+	2500	7456
contig_24_np1212:200001..202500	contig_24_np1212	200001	202500	+	2500	7694.50
contig_24_np1212:202501..205000	contig_24_np1212	202501	205000	+	2500	7467
contig_24_np1212:205001..207500	contig_24_np1212	205001	207500	+	2500	7496
contig_24_np1212:207501..210000	contig_24_np1212	207501	210000	+	2500	7784.50
contig_24_np1212:210001..212500	contig_24_np1212	210001	212500	+	2500	7849.50
contig_24_np1212:212501..215000	contig_24_np1212	212501	215000	+	2500	7110
contig_24_np1212:215001..217500	contig_24_np1212	215001	217500	+	2500	7345.50
contig_24_np1212:217501..220000	contig_24_np1212	217501	220000	+	2500	7336.50
contig_24_np1212:220001..222500	contig_24_np1212	220001	222500	+	2500	7397
contig_24_np1212:222501..225000	contig_24_np1212	222501	225000	+	2500	7196
contig_24_np1212:225001..227500	contig_24_np1212	225001	227500	+	2500	7353.50
contig_24_np1212:227501..230000	contig_24_np1212	227501	230000	+	2500	6853
contig_24_np1212:230001..232500	contig_24_np1212	230001	232500	+	2500	7731.50
contig_24_np1212:232501..235000	contig_24_np1212	232501	235000	+	2500	7476.50
contig_24_np1212:235001..237500	contig_24_np1212	235001	237500	+	2500	7237.50
contig_24_np1212:237501..240000	contig_24_np1212	237501	240000	+	2500	6698.50
contig_24_np1212:240001..242500	contig_24_np1212	240001	242500	+	2500	7092.50
contig_24_np1212:242501..245000	contig_24_np1212	242501	245000	+	2500	6955
contig_24_np1212:245001..247500	contig_24_np1212	245001	247500	+	2500	7281.50
contig_24_np1212:247501..250000	contig_24_np1212	247501	250000	+	2500	6724.50
contig_24_np1212:250001..252500	contig_24_np1212	250001	252500	+	2500	7667
contig_24_np1212:252501..255000	contig_24_np1212	252501	255000	+	2500	6647
contig_24_np1212:255001..257500	contig_24_np1212	255001	257500	+	2500	7184
contig_24_np1212:257501..260000	contig_24_np1212	257501	260000	+	2500	7662
contig_24_np1212:260001..262500	contig_24_np1212	260001	262500	+	2500	7518
contig_24_np1212:262501..265000	contig_24_np1212	262501	265000	+	2500	7433
contig_24_np1212:265001..267500	contig_24_np1212	265001	267500	+	2500	7332.50
contig_24_np1212:267501..270000	contig_24_np1212	267501	270000	+	2500	7040
contig_24_np1212:270001..272500	contig_24_np1212	270001	272500	+	2500	7389
contig_24_np1212:272501..275000	contig_24_np1212	272501	275000	+	2500	6938.50
contig_24_np1212:275001..277500	contig_24_np1212	275001	277500	+	2500	6675
contig_24_np1212:277501..280000	contig_24_np1212	277501	280000	+	2500	6650.50
contig_24_np1212:280001..282500	contig_24_np1212	280001	282500	+	2500	6244.50
contig_24_np1212:282501..285000	contig_24_np1212	282501	285000	+	2500	7103.50
contig_24_np1212:285001..287500	contig_24_np1212	285001	287500	+	2500	6558.50
contig_24_np1212:287501..290000	contig_24_np1212	287501	290000	+	2500	6829.50
contig_24_np1212:290001..292500	contig_24_np1212	290001	292500	+	2500	6487.50
contig_24_np1212:292501..295000	contig_24_np1212	292501	295000	+	2500	6989.50
contig_24_np1212:295001..297500	contig_24_np1212	295001	297500	+	2500	7265.50
contig_24_np1212:297501..300000	contig_24_np1212	297501	300000	+	2500	6782.50
contig_24_np1212:300001..302500	contig_24_np1212	300001	302500	+	2500	6841
contig_24_np1212:302501..305000	contig_24_np1212	302501	305000	+	2500	7268
contig_24_np1212:305001..307500	contig_24_np1212	305001	307500	+	2500	7346
contig_24_np1212:307501..310000	contig_24_np1212	307501	310000	+	2500	7467.50
contig_24_np1212:310001..312500	contig_24_np1212	310001	312500	+	2500	6767.50
contig_24_np1212:312501..315000	contig_24_np1212	312501	315000	+	2500	6805.50
contig_24_np1212:315001..317500	contig_24_np1212	315001	317500	+	2500	7499.50
contig_24_np1212:317501..320000	contig_24_np1212	317501	320000	+	2500	7912.50
contig_24_np1212:320001..322500	contig_24_np1212	320001	322500	+	2500	7793
contig_24_np1212:322501..325000	contig_24_np1212	322501	325000	+	2500	7571.50
contig_24_np1212:325001..327500	contig_24_np1212	325001	327500	+	2500	7178
contig_24_np1212:327501..330000	contig_24_np1212	327501	330000	+	2500	6717.50
contig_24_np1212:330001..332500	contig_24_np1212	330001	332500	+	2500	6733
contig_24_np1212:332501..335000	contig_24_np1212	332501	335000	+	2500	6988
contig_24_np1212:335001..337500	contig_24_np1212	335001	337500	+	2500	6452
contig_24_np1212:337501..340000	contig_24_np1212	337501	340000	+	2500	6429
contig_24_np1212:340001..342500	contig_24_np1212	340001	342500	+	2500	7285
contig_24_np1212:342501..345000	contig_24_np1212	342501	345000	+	2500	7111.50
contig_24_np1212:345001..347500	contig_24_np1212	345001	347500	+	2500	6875.50
contig_24_np1212:347501..350000	contig_24_np1212	347501	350000	+	2500	6461
contig_24_np1212:350001..352500	contig_24_np1212	350001	352500	+	2500	7498
contig_24_np1212:352501..355000	contig_24_np1212	352501	355000	+	2500	7651
contig_24_np1212:355001..357500	contig_24_np1212	355001	357500	+	2500	7250.50
contig_24_np1212:357501..360000	contig_24_np1212	357501	360000	+	2500	6972
contig_24_np1212:360001..362500	contig_24_np1212	360001	362500	+	2500	6828.50
contig_24_np1212:362501..365000	contig_24_np1212	362501	365000	+	2500	6972
contig_24_np1212:365001..367500	contig_24_np1212	365001	367500	+	2500	7262.50
contig_24_np1212:367501..370000	contig_24_np1212	367501	370000	+	2500	7136.50
contig_24_np1212:370001..372500	contig_24_np1212	370001	372500	+	2500	7442.50
contig_24_np1212:372501..375000	contig_24_np1212	372501	375000	+	2500	6737
contig_24_np1212:375001..377500	contig_24_np1212	375001	377500	+	2500	6966
contig_24_np1212:377501..380000	contig_24_np1212	377501	380000	+	2500	6999
contig_24_np1212:380001..382500	contig_24_np1212	380001	382500	+	2500	6169.50
contig_24_np1212:382501..385000	contig_24_np1212	382501	385000	+	2500	7253
contig_24_np1212:385001..387500	contig_24_np1212	385001	387500	+	2500	7289
contig_24_np1212:387501..390000	contig_24_np1212	387501	390000	+	2500	6867
contig_24_np1212:390001..392500	contig_24_np1212	390001	392500	+	2500	7547
contig_24_np1212:392501..395000	contig_24_np1212	392501	395000	+	2500	7523.50
contig_24_np1212:395001..397500	contig_24_np1212	395001	397500	+	2500	6623
contig_24_np1212:397501..400000	contig_24_np1212	397501	400000	+	2500	7075
contig_24_np1212:400001..402500	contig_24_np1212	400001	402500	+	2500	6444
contig_24_np1212:402501..405000	contig_24_np1212	402501	405000	+	2500	6398
contig_24_np1212:405001..407500	contig_24_np1212	405001	407500	+	2500	7368
contig_24_np1212:407501..410000	contig_24_np1212	407501	410000	+	2500	7288.50
contig_24_np1212:410001..412500	contig_24_np1212	410001	412500	+	2500	6575.50
contig_24_np1212:412501..415000	contig_24_np1212	412501	415000	+	2500	7184.50
contig_24_np1212:415001..417500	contig_24_np1212	415001	417500	+	2500	7398
contig_24_np1212:417501..420000	contig_24_np1212	417501	420000	+	2500	5555.50
contig_24_np1212:420001..422500	contig_24_np1212	420001	422500	+	2500	6628
contig_24_np1212:422501..425000	contig_24_np1212	422501	425000	+	2500	7105
contig_24_np1212:425001..427500	contig_24_np1212	425001	427500	+	2500	7449.50
contig_24_np1212:427501..430000	contig_24_np1212	427501	430000	+	2500	7350
contig_24_np1212:430001..432500	contig_24_np1212	430001	432500	+	2500	7424.50
contig_24_np1212:432501..435000	contig_24_np1212	432501	435000	+	2500	7339.50
contig_24_np1212:435001..437500	contig_24_np1212	435001	437500	+	2500	7451.50
contig_24_np1212:437501..440000	contig_24_np1212	437501	440000	+	2500	7616.50
contig_24_np1212:440001..442500	contig_24_np1212	440001	442500	+	2500	7483
contig_24_np1212:442501..445000	contig_24_np1212	442501	445000	+	2500	6334
contig_24_np1212:445001..447500	contig_24_np1212	445001	447500	+	2500	7284
contig_24_np1212:447501..450000	contig_24_np1212	447501	450000	+	2500	6054
contig_24_np1212:450001..452500	contig_24_np1212	450001	452500	+	2500	6088
contig_24_np1212:452501..455000	contig_24_np1212	452501	455000	+	2500	7294.50
contig_24_np1212:455001..457500	contig_24_np1212	455001	457500	+	2500	7548.50
contig_24_np1212:457501..460000	contig_24_np1212	457501	460000	+	2500	7403.50
contig_24_np1212:460001..462500	contig_24_np1212	460001	462500	+	2500	7447.50
contig_24_np1212:462501..465000	contig_24_np1212	462501	465000	+	2500	6138.50
contig_24_np1212:465001..467500	contig_24_np1212	465001	467500	+	2500	7524.50
contig_24_np1212:467501..470000	contig_24_np1212	467501	470000	+	2500	6691.50
contig_24_np1212:470001..472500	contig_24_np1212	470001	472500	+	2500	6509
contig_24_np1212:472501..475000	contig_24_np1212	472501	475000	+	2500	6134.50
contig_24_np1212:475001..477500	contig_24_np1212	475001	477500	+	2500	6601.50
contig_24_np1212:477501..480000	contig_24_np1212	477501	480000	+	2500	5971
contig_24_np1212:480001..482500	contig_24_np1212	480001	482500	+	2500	7040
contig_24_np1212:482501..485000	contig_24_np1212	482501	485000	+	2500	6313
contig_24_np1212:485001..487500	contig_24_np1212	485001	487500	+	2500	7767.50
contig_24_np1212:487501..490000	contig_24_np1212	487501	490000	+	2500	7637
contig_24_np1212:490001..492500	contig_24_np1212	490001	492500	+	2500	7930
contig_24_np1212:492501..495000	contig_24_np1212	492501	495000	+	2500	7874.50
contig_24_np1212:495001..497500	contig_24_np1212	495001	497500	+	2500	7415
contig_24_np1212:497501..500000	contig_24_np1212	497501	500000	+	2500	6514.50
contig_24_np1212:500001..502500	contig_24_np1212	500001	502500	+	2500	7552.50
contig_24_np1212:502501..505000	contig_24_np1212	502501	505000	+	2500	7752.50
contig_24_np1212:505001..507500	contig_24_np1212	505001	507500	+	2500	7310
contig_24_np1212:507501..510000	contig_24_np1212	507501	510000	+	2500	7428.50
contig_24_np1212:510001..512500	contig_24_np1212	510001	512500	+	2500	6448.50
contig_24_np1212:512501..515000	contig_24_np1212	512501	515000	+	2500	7555.50
contig_24_np1212:515001..517500	contig_24_np1212	515001	517500	+	2500	6911.50
contig_24_np1212:517501..520000	contig_24_np1212	517501	520000	+	2500	7693.50
contig_24_np1212:520001..522500	contig_24_np1212	520001	522500	+	2500	7415
contig_24_np1212:522501..525000	contig_24_np1212	522501	525000	+	2500	6727
contig_24_np1212:525001..527500	contig_24_np1212	525001	527500	+	2500	8050.50
contig_24_np1212:527501..530000	contig_24_np1212	527501	530000	+	2500	7659
contig_24_np1212:530001..532500	contig_24_np1212	530001	532500	+	2500	7611
contig_24_np1212:532501..535000	contig_24_np1212	532501	535000	+	2500	7233.50
contig_24_np1212:535001..537500	contig_24_np1212	535001	537500	+	2500	7384.50
contig_24_np1212:537501..540000	contig_24_np1212	537501	540000	+	2500	7499.50
contig_24_np1212:540001..542500	contig_24_np1212	540001	542500	+	2500	7345.50
contig_24_np1212:542501..545000	contig_24_np1212	542501	545000	+	2500	7289.50
contig_24_np1212:545001..547500	contig_24_np1212	545001	547500	+	2500	7455.50
contig_24_np1212:547501..550000	contig_24_np1212	547501	550000	+	2500	7392
contig_24_np1212:550001..552500	contig_24_np1212	550001	552500	+	2500	6735
contig_24_np1212:552501..555000	contig_24_np1212	552501	555000	+	2500	8175.50
contig_24_np1212:555001..557500	contig_24_np1212	555001	557500	+	2500	7605.50
contig_24_np1212:557501..560000	contig_24_np1212	557501	560000	+	2500	7557
contig_24_np1212:560001..562500	contig_24_np1212	560001	562500	+	2500	7554
contig_24_np1212:562501..565000	contig_24_np1212	562501	565000	+	2500	6571
contig_24_np1212:565001..567500	contig_24_np1212	565001	567500	+	2500	7499.50
contig_24_np1212:567501..570000	contig_24_np1212	567501	570000	+	2500	7695.50
contig_24_np1212:570001..572500	contig_24_np1212	570001	572500	+	2500	7256
contig_24_np1212:572501..575000	contig_24_np1212	572501	575000	+	2500	7413.50
contig_24_np1212:575001..577500	contig_24_np1212	575001	577500	+	2500	6930
contig_24_np1212:577501..580000	contig_24_np1212	577501	580000	+	2500	6432.50
contig_24_np1212:580001..582500	contig_24_np1212	580001	582500	+	2500	7040
contig_24_np1212:582501..585000	contig_24_np1212	582501	585000	+	2500	6914.50
contig_24_np1212:585001..587500	contig_24_np1212	585001	587500	+	2500	6771
contig_24_np1212:587501..590000	contig_24_np1212	587501	590000	+	2500	7240.50
contig_24_np1212:590001..592500	contig_24_np1212	590001	592500	+	2500	7129
contig_24_np1212:592501..595000	contig_24_np1212	592501	595000	+	2500	7295
contig_24_np1212:595001..597500	contig_24_np1212	595001	597500	+	2500	7447
contig_24_np1212:597501..600000	contig_24_np1212	597501	600000	+	2500	6656.50
contig_24_np1212:600001..602500	contig_24_np1212	600001	602500	+	2500	7253
contig_24_np1212:602501..605000	contig_24_np1212	602501	605000	+	2500	7564
contig_24_np1212:605001..607500	contig_24_np1212	605001	607500	+	2500	7230.50
contig_24_np1212:607501..610000	contig_24_np1212	607501	610000	+	2500	5866
contig_24_np1212:610001..612500	contig_24_np1212	610001	612500	+	2500	6918.50
contig_24_np1212:612501..615000	contig_24_np1212	612501	615000	+	2500	6174
contig_24_np1212:615001..617500	contig_24_np1212	615001	617500	+	2500	7029.50
contig_24_np1212:617501..620000	contig_24_np1212	617501	620000	+	2500	7646.50
contig_24_np1212:620001..622500	contig_24_np1212	620001	622500	+	2500	7217.50
contig_24_np1212:622501..625000	contig_24_np1212	622501	625000	+	2500	7243
contig_24_np1212:625001..627500	contig_24_np1212	625001	627500	+	2500	7141
contig_24_np1212:627501..630000	contig_24_np1212	627501	630000	+	2500	7510
contig_24_np1212:630001..632500	contig_24_np1212	630001	632500	+	2500	7339.50
contig_24_np1212:632501..635000	contig_24_np1212	632501	635000	+	2500	7592
contig_24_np1212:635001..637500	contig_24_np1212	635001	637500	+	2500	6465.50
contig_24_np1212:637501..640000	contig_24_np1212	637501	640000	+	2500	7531.50
contig_24_np1212:640001..642500	contig_24_np1212	640001	642500	+	2500	6374.50
contig_24_np1212:642501..645000	contig_24_np1212	642501	645000	+	2500	7446.50
contig_24_np1212:645001..647500	contig_24_np1212	645001	647500	+	2500	7891.50
contig_24_np1212:647501..650000	contig_24_np1212	647501	650000	+	2500	7434.50
contig_24_np1212:650001..652500	contig_24_np1212	650001	652500	+	2500	6357
contig_24_np1212:652501..655000	contig_24_np1212	652501	655000	+	2500	7264
contig_24_np1212:655001..657500	contig_24_np1212	655001	657500	+	2500	6592
contig_24_np1212:657501..660000	contig_24_np1212	657501	660000	+	2500	7294.50
contig_24_np1212:660001..662500	contig_24_np1212	660001	662500	+	2500	6746.50
contig_24_np1212:662501..665000	contig_24_np1212	662501	665000	+	2500	7110.50
contig_24_np1212:665001..667500	contig_24_np1212	665001	667500	+	2500	7338
contig_24_np1212:667501..670000	contig_24_np1212	667501	670000	+	2500	7229
contig_24_np1212:670001..672500	contig_24_np1212	670001	672500	+	2500	7841.50
