Contig	Start	Stop	Illumina	Nanopore	mRNA
contig_31_np1212	7102501	7105000	453.1608	174.802	3666.7932
contig_31_np1212	7105001	7107500	436.9576	180.7308	5813.6916
contig_31_np1212	7107501	7110000	426.9408	181.6964	87.7744
contig_31_np1212	7110001	7112500	412.616	177.1252	1258.9636
contig_31_np1212	7112501	7115000	437.6496	171.1308	748.4228
contig_31_np1212	7115001	7117500	430.4428	176.7576	1093.274
contig_31_np1212	7117501	7120000	364.4028	173.7408	131.444
contig_31_np1212	7120001	7122500	441.7828	169.3172	288.8904
contig_31_np1212	7122501	7125000	460.9836	158.8848	159.672
contig_31_np1212	7125001	7127500	428.6784	143.5612	1062.008
contig_31_np1212	7127501	7130000	407.716	134.3992	373.0388
contig_31_np1212	7130001	7132500	436.8696	132.3312	115.0352
contig_31_np1212	7132501	7135000	417.7372	130.4796	221.2568
contig_31_np1212	7135001	7137500	347.3668	132.4456	599.2344
contig_31_np1212	7137501	7140000	345.7384	133.8472	1623.8112
contig_31_np1212	7140001	7142500	473.8396	147.7628	559.7468
contig_31_np1212	7142501	7145000	450.2104	152.1972	226.5368
contig_31_np1212	7145001	7147500	423.7316	157.3296	224.1916
contig_31_np1212	7147501	7150000	371.8104	154.6612	55.374
contig_31_np1212	7150001	7152500	455.8732	148.304	773.8388
contig_31_np1212	7152501	7155000	415.3932	145.0548	281.4536
contig_31_np1212	7155001	7157500	450.1368	152.3968	261.8236
contig_31_np1212	7157501	7160000	376.5536	151.9104	2079.2436
contig_31_np1212	7160001	7162500	445.7648	164.1076	1368.5636
contig_31_np1212	7162501	7165000	449.8208	175.0712	544.796
contig_31_np1212	7165001	7167500	422.6032	172.93	144.4804
contig_31_np1212	7167501	7170000	421.3004	162.5792	5178.5632
contig_31_np1212	7170001	7172500	418.3776	169.3708	108.934
contig_31_np1212	7172501	7175000	462.2428	161.3908	1631.3616
contig_31_np1212	7175001	7177500	454.7584	153.3656	5416.5212
contig_31_np1212	7177501	7180000	438.652	164.3432	13.7096
contig_31_np1212	7180001	7182500	438.512	177.4292	81.3536
contig_31_np1212	7182501	7185000	465.5872	162.0528	3707.2588
contig_31_np1212	7185001	7187500	428.408	165.338	684.8532
contig_31_np1212	7187501	7190000	439.544	138.8652	1200.7868
contig_31_np1212	7190001	7192500	432.1324	143.7932	1007.2804
contig_31_np1212	7192501	7195000	388.3464	142.8116	60.6564
contig_31_np1212	7195001	7197500	419.5	139.8592	339.4116
contig_31_np1212	7197501	7200000	403.888	143.4868	1145.6264
contig_31_np1212	7200001	7202500	417.0488	124.0784	13.9192
contig_31_np1212	7202501	7205000	391.4064	156.5936	4427.6384
contig_31_np1212	7205001	7207500	476.194	167.364	1460.416
contig_31_np1212	7207501	7210000	439.9256	191.9388	962.5512
contig_31_np1212	7210001	7212500	355.4876	207.048	1011.4888
contig_31_np1212	7212501	7215000	420.6856	213.26	1715.5836
contig_31_np1212	7215001	7217500	439.4672	195.3532	95.168
contig_31_np1212	7217501	7220000	437.1152	169.6272	5174.3756
contig_31_np1212	7220001	7222500	413.1824	171.0496	1477.0324
contig_31_np1212	7222501	7225000	446.0004	168.8876	4626.2864
contig_31_np1212	7225001	7227500	437.9068	165.9436	24.906
contig_31_np1212	7227501	7230000	458.7172	162.9436	213.4092
contig_31_np1212	7230001	7232500	391.522	158.2068	569.8496
contig_31_np1212	7232501	7235000	427.8536	162.5144	1645.8812
contig_31_np1212	7235001	7237500	422.3816	157.1312	742.5068
contig_31_np1212	7237501	7240000	455.0796	157.6456	241.9968
contig_31_np1212	7240001	7242500	414.978	160.7516	378.004
contig_31_np1212	7242501	7245000	407.0156	168.3724	1141.716
contig_31_np1212	7245001	7247500	416.1932	145.926	1242.9656
contig_31_np1212	7247501	7250000	386.352	130.8596	1488.1668
contig_31_np1212	7250001	7252500	443.8884	134.6552	456.6004
contig_31_np1212	7252501	7255000	440.1652	144.2908	1215.2452
contig_31_np1212	7255001	7257500	440.474	151.0992	3009.64
contig_31_np1212	7257501	7260000	394.0376	160.2496	629.482
contig_31_np1212	7260001	7262500	406.9704	161.2868	373.3124
contig_31_np1212	7262501	7265000	448.3124	172.9504	74.9708
contig_31_np1212	7265001	7267500	444.4256	178.8996	152.678
contig_31_np1212	7267501	7270000	421.4592	193.1768	168.3224
contig_31_np1212	7270001	7272500	447.8084	205.6832	68.6664
contig_31_np1212	7272501	7275000	445.8748	199.5216	226.9472
contig_31_np1212	7275001	7277500	424.0992	195.3008	4452.7124
contig_31_np1212	7277501	7280000	403.2176	185.6576	1072.4756
contig_31_np1212	7280001	7282500	401.9932	180.1312	1018.1672
contig_31_np1212	7282501	7285000	416.5548	188.3096	598.2924
contig_31_np1212	7285001	7287500	404.4684	156.2716	386.288
contig_31_np1212	7287501	7290000	404.8664	151.9652	21.2276
contig_31_np1212	7290001	7292500	416.3652	161.774	945.3056
contig_31_np1212	7292501	7295000	468.3452	152.7272	690.6368
contig_31_np1212	7295001	7297500	445.6044	182.494	1754.2268
contig_31_np1212	7297501	7300000	431.9948	193.6236	900.6984
contig_31_np1212	7300001	7302500	426.2996	198.268	825.2568
contig_31_np1212	7302501	7305000	400.6764	193.3532	1235.2636
contig_31_np1212	7305001	7307500	379.7848	186.2068	1284.6516
contig_31_np1212	7307501	7310000	432.5928	195.2456	25474.2376
contig_31_np1212	7310001	7312500	437.9112	206.7944	456.1176
contig_31_np1212	7312501	7315000	430.798	203.8348	10811.0856
contig_31_np1212	7315001	7317500	409.8868	207.6316	1297.3944
contig_31_np1212	7317501	7320000	436.0748	205.9196	1320.5512
contig_31_np1212	7320001	7322500	442.974	196.2564	250.9204
contig_31_np1212	7322501	7325000	463.9048	201.3624	20.8728
contig_31_np1212	7325001	7327500	382.6172	195.1388	9.434
contig_31_np1212	7327501	7330000	415.622	178.022	14.1964
contig_31_np1212	7330001	7332500	420.4768	167.1924	3669.802
contig_31_np1212	7332501	7335000	464.5052	175.7636	236.1496
contig_31_np1212	7335001	7337500	351.3876	180.0728	117.2956
contig_31_np1212	7337501	7340000	414.9872	175.7808	8129.9852
contig_31_np1212	7340001	7342500	446.3504	185.5308	910.2872
contig_31_np1212	7342501	7345000	432.1468	176.938	1286.0656
contig_31_np1212	7345001	7347500	451.3076	176.6092	144.4176
contig_31_np1212	7347501	7350000	424.07	175.0372	2044.5268
contig_31_np1212	7350001	7352500	426.2296	168.5652	120.0632
contig_31_np1212	7352501	7355000	368.5152	158.3044	802.4016
contig_31_np1212	7355001	7357500	407.0252	149.4544	1100.704
contig_31_np1212	7357501	7360000	430.1856	149.4124	1102.7656
contig_31_np1212	7360001	7362500	436.2148	154.6888	785.0104
contig_31_np1212	7362501	7365000	423.8392	162.4728	759.874
contig_31_np1212	7365001	7367500	389.4924	171.244	186.8272
contig_31_np1212	7367501	7370000	443.7736	177.266	40.3704
contig_31_np1212	7370001	7372500	468.3976	166.8736	841.2112
contig_31_np1212	7372501	7375000	429.9884	159.1588	597.01
contig_31_np1212	7375001	7377500	416.2152	168.8344	60.0004
contig_31_np1212	7377501	7380000	444.4632	179.4392	152.9712
contig_31_np1212	7380001	7382500	420.9344	186.0752	1883.7848
contig_31_np1212	7382501	7385000	460.9916	196.5744	32.0352
contig_31_np1212	7385001	7387500	453.7604	197.1152	14.0384
contig_31_np1212	7387501	7390000	471.9316	188.5716	19.26
contig_31_np1212	7390001	7392500	440.974	186.236	81.6344
contig_31_np1212	7392501	7395000	431.0152	175.1576	209.4204
contig_31_np1212	7395001	7397500	460.4072	176.8256	1781.626
contig_31_np1212	7397501	7400000	437.0536	170.3816	4076.1868
contig_31_np1212	7400001	7402500	406.3544	171.8104	800.8848
contig_31_np1212	7402501	7405000	437.1652	173.5052	5182.1216
contig_31_np1212	7405001	7407500	453.338	193.446	333.2416
contig_31_np1212	7407501	7410000	481.5816	200.0156	3640.7136
contig_31_np1212	7410001	7412500	456.4988	197.2676	515.6372
contig_31_np1212	7412501	7415000	432.9548	204.6056	1293.8332
contig_31_np1212	7415001	7417500	444.9376	194.4176	222.834
contig_31_np1212	7417501	7420000	453.2728	192.6216	652.0636
contig_31_np1212	7420001	7422500	380.9596	182.7632	60.2604
contig_31_np1212	7422501	7425000	404.8284	176.694	11470.0768
contig_31_np1212	7425001	7427500	423.7048	122.9904	1028.6252
contig_31_np1212	7427501	7430000	454.034	117.9292	126.0828
contig_31_np1212	7430001	7432500	449.3292	132.2872	692.864
contig_31_np1212	7432501	7435000	440.6752	142.2748	6389.6952
contig_31_np1212	7435001	7437500	447.698	155.6592	72.3072
contig_31_np1212	7437501	7440000	374.0568	141.33	332.3564
contig_31_np1212	7440001	7442500	394.2132	120.3816	362.1412
contig_31_np1212	7442501	7445000	350.7188	137.1784	3103.804
contig_31_np1212	7445001	7447500	460.4732	157.6584	1044.4816
contig_31_np1212	7447501	7450000	428.8256	164.1448	251.4172
contig_31_np1212	7450001	7452500	440.4704	163.3816	48.7008
contig_31_np1212	7452501	7455000	409.44	163.4408	514.7152
contig_31_np1212	7455001	7457500	359.6872	155.8232	1626.4732
contig_31_np1212	7457501	7460000	370.73	147.2068	2225.7844
contig_31_np1212	7460001	7462500	426.4412	159.2544	676.45
contig_31_np1212	7462501	7465000	420.3024	192.1672	165.1796
contig_31_np1212	7465001	7467500	433.8192	187.5268	2942.6088
contig_31_np1212	7467501	7470000	346.8604	186.1168	248.9416
contig_31_np1212	7470001	7472500	408.2488	177.5668	132.6824
contig_31_np1212	7472501	7475000	375.5756	160.3896	331.024
contig_31_np1212	7475001	7477500	438.26	174.4068	748.9528
contig_31_np1212	7477501	7480000	391.0876	162.2804	613.0252
contig_31_np1212	7480001	7482500	415.0728	167.4876	0.0
contig_31_np1212	7482501	7485000	363.312	178.174	0.7472
contig_31_np1212	7485001	7487500	430.8272	174.4008	14.5968
contig_31_np1212	7487501	7490000	420.6284	173.1876	121.6508
contig_31_np1212	7490001	7492500	443.5876	181.3816	2283.0736
contig_31_np1212	7492501	7495000	412.0788	165.9696	2353.6912
contig_31_np1212	7495001	7497500	438.538	150.7916	458.896
contig_31_np1212	7497501	7500000	408.042	145.0184	3855.3372
contig_31_np1212	7500001	7502500	429.6044	142.2756	169.2436
contig_31_np1212	7502501	7505000	415.4856	154.3496	1259.0992
contig_31_np1212	7505001	7507500	382.1356	139.498	16.084
contig_31_np1212	7507501	7510000	420.4284	137.0688	1.4164
contig_31_np1212	7510001	7512500	431.596	144.25	0.0
contig_31_np1212	7512501	7515000	415.3572	171.2652	0.7664
contig_31_np1212	7515001	7517500	470.3708	186.5984	38.686
contig_31_np1212	7517501	7520000	383.4172	183.9104	53.9328
contig_31_np1212	7520001	7522500	391.2188	170.8748	11.8768
contig_31_np1212	7522501	7525000	422.488	171.9192	268.4676
contig_31_np1212	7525001	7527500	348.8	166.286	131.1356
contig_31_np1212	7527501	7530000	459.204	185.7452	16.0652
contig_31_np1212	7530001	7532500	456.8312	185.6804	38.616
contig_31_np1212	7532501	7535000	422.6952	187.106	90.9
contig_31_np1212	7535001	7537500	445.8128	186.2396	336.1216
contig_31_np1212	7537501	7540000	435.7224	179.6464	412.618
contig_31_np1212	7540001	7542500	457.5004	152.576	18.416
contig_31_np1212	7542501	7545000	403.6436	114.024	1614.7424
contig_31_np1212	7545001	7547500	417.6676	101.4428	1654.4792
contig_31_np1212	7547501	7550000	421.3352	118.8392	230.2508
contig_31_np1212	7550001	7552500	435.4708	139.5764	268.9032
contig_31_np1212	7552501	7555000	380.7108	149.2928	562.4544
contig_31_np1212	7555001	7557500	428.226	140.1168	286.382
contig_31_np1212	7557501	7560000	372.63	145.5756	24.7732
contig_31_np1212	7560001	7562500	451.7268	138.1976	41.7168
contig_31_np1212	7562501	7565000	455.3096	146.1364	727.1572
contig_31_np1212	7565001	7567500	485.5236	164.812	181.0132
contig_31_np1212	7567501	7570000	453.086	172.8472	75.3176
contig_31_np1212	7570001	7572500	341.8948	181.8332	74.384
contig_31_np1212	7572501	7575000	395.612	165.688	3023.1576
contig_31_np1212	7575001	7577500	439.9036	161.3448	3359.8284
contig_31_np1212	7577501	7580000	411.4992	165.5648	239.3384
contig_31_np1212	7580001	7582500	434.4832	153.832	10.948
contig_31_np1212	7582501	7585000	406.9612	150.2864	76.104
contig_31_np1212	7585001	7587500	389.6836	168.8476	541.8588
contig_31_np1212	7587501	7590000	392.7088	174.796	1505.1356
contig_31_np1212	7590001	7592500	447.9432	175.9904	1445.5264
contig_31_np1212	7592501	7595000	444.99	174.3424	13.6392
contig_31_np1212	7595001	7597500	432.802	168.1808	508.2076
contig_31_np1212	7597501	7600000	430.168	166.884	10619.2104
contig_31_np1212	7600001	7602500	431.1036	168.38	1036.5684
contig_31_np1212	7602501	7605000	467.5588	181.706	1432.8176
contig_31_np1212	7605001	7607500	427.6524	175.3272	6496.6512
contig_31_np1212	7607501	7610000	395.1984	189.54	21.4588
contig_31_np1212	7610001	7612500	457.628	200.3704	3341.5524
contig_31_np1212	7612501	7615000	444.1928	205.8648	2069.1432
contig_31_np1212	7615001	7617500	402.1104	176.8444	78.2968
contig_31_np1212	7617501	7620000	447.416	169.1352	1272.0968
contig_31_np1212	7620001	7622500	443.3608	159.318	961.0224
contig_31_np1212	7622501	7625000	446.9688	165.0224	4880.4308
contig_31_np1212	7625001	7627500	406.7372	170.7336	2025.1588
contig_31_np1212	7627501	7630000	409.1024	164.1376	207.9724
contig_31_np1212	7630001	7632500	413.2596	163.4696	220.6044
contig_31_np1212	7632501	7635000	452.9148	171.3012	439.1028
contig_31_np1212	7635001	7637500	388.1288	174.9052	138.036
contig_31_np1212	7637501	7640000	460.2512	162.6552	18.3288
contig_31_np1212	7640001	7642500	460.3932	156.0	31.8628
contig_31_np1212	7642501	7645000	415.51	153.4408	226.9592
contig_31_np1212	7645001	7647500	415.0724	151.9376	36.5272
contig_31_np1212	7647501	7650000	441.5532	162.1244	24.2548
contig_31_np1212	7650001	7652500	436.026	160.5892	87.9124
contig_31_np1212	7652501	7655000	460.9932	164.7476	264.7248
contig_31_np1212	7655001	7657500	452.3872	170.8576	19.03
contig_31_np1212	7657501	7660000	467.8788	175.6996	199.3712
contig_31_np1212	7660001	7662500	384.2144	158.1588	219.5448
contig_31_np1212	7662501	7665000	431.7808	155.5088	224.8668
contig_31_np1212	7665001	7667500	435.292	158.8864	63.482
contig_31_np1212	7667501	7670000	424.7252	173.5836	67.054
contig_31_np1212	7670001	7672500	402.598	185.7892	5667.3368
contig_31_np1212	7672501	7675000	453.918	190.8204	4224.4648
contig_31_np1212	7675001	7677500	411.5972	189.8544	1230.8828
contig_31_np1212	7677501	7680000	405.2052	185.9544	1414.1732
contig_31_np1212	7680001	7682500	437.1884	179.43	7475.7592
contig_31_np1212	7682501	7685000	434.3072	184.5624	7195.872
contig_31_np1212	7685001	7687500	396.9684	169.848	3069.7904
contig_31_np1212	7687501	7690000	398.5596	165.3948	424.5488
contig_31_np1212	7690001	7692500	438.6924	161.3184	283.3644
contig_31_np1212	7692501	7695000	446.1368	128.8724	5189.2252
contig_31_np1212	7695001	7697500	452.908	129.2248	1342.8128
contig_31_np1212	7697501	7700000	478.9848	169.9272	19.6428
contig_31_np1212	7700001	7702500	400.4608	162.7496	65.8692
contig_31_np1212	7702501	7705000	470.7096	170.072	11.2188
contig_31_np1212	7705001	7707500	388.0904	162.8516	174.1184
contig_31_np1212	7707501	7710000	404.3216	147.3232	1183.8076
contig_31_np1212	7710001	7712500	367.9304	146.686	269.63
contig_31_np1212	7712501	7715000	455.2784	146.4288	120.2108
contig_31_np1212	7715001	7717500	391.2744	147.2704	626.2928
contig_31_np1212	7717501	7720000	402.554	111.8692	672.622
contig_31_np1212	7720001	7722500	447.1172	108.9308	285.2632
contig_31_np1212	7722501	7725000	393.7472	111.1136	169.4784
contig_31_np1212	7725001	7727500	445.8068	147.7356	2662.6356
contig_31_np1212	7727501	7730000	417.8132	156.4824	847.4252
contig_31_np1212	7730001	7732500	410.7152	163.5692	998.7716
contig_31_np1212	7732501	7735000	411.8068	179.0796	12972.7392
contig_31_np1212	7735001	7737500	424.85	172.2456	810.7444
contig_31_np1212	7737501	7740000	422.4556	169.8376	1859.598
contig_31_np1212	7740001	7742500	414.2176	153.4688	409.204
contig_31_np1212	7742501	7745000	413.4104	137.342	348.1208
contig_31_np1212	7745001	7747500	415.786	169.62	99.7316
contig_31_np1212	7747501	7750000	418.3424	162.0104	197.0984
contig_31_np1212	7750001	7752500	435.3752	173.9484	2442.296
contig_31_np1212	7752501	7755000	358.54	176.2084	0.4152
contig_31_np1212	7755001	7757500	404.526	177.4196	8.4148
contig_31_np1212	7757501	7760000	424.8088	171.6916	638.8992
contig_31_np1212	7760001	7762500	403.7364	160.8812	1103.6568
contig_31_np1212	7762501	7765000	381.2696	150.686	170.0264
contig_31_np1212	7765001	7767500	439.1384	169.9376	5941.2736
contig_31_np1212	7767501	7770000	375.83	184.7652	9.7836
contig_31_np1212	7770001	7772500	406.744	180.5208	9034.752
contig_31_np1212	7772501	7775000	419.1932	187.1368	3215.9164
contig_31_np1212	7775001	7777500	401.7	197.7284	14520.7192
contig_31_np1212	7777501	7780000	431.652	177.5232	543.196
contig_31_np1212	7780001	7782500	547.7448	160.3596	125.9456
contig_31_np1212	7782501	7785000	467.7688	165.1704	246.5984
contig_31_np1212	7785001	7787500	313.1252	175.6804	14002.554
contig_31_np1212	7787501	7790000	386.4796	175.0604	4664.8508
contig_31_np1212	7790001	7792500	442.5412	185.4224	6339.3692
contig_31_np1212	7792501	7795000	372.964	179.4592	1.494
contig_31_np1212	7795001	7797500	431.1848	155.9456	1.5216
contig_31_np1212	7797501	7800000	348.678	147.4964	943.2948
contig_31_np1212	7800001	7802500	455.178	149.106	692.04
contig_31_np1212	7802501	7805000	455.2216	139.3692	1206.0576
contig_31_np1212	7805001	7807500	445.746	136.6596	1639.796
contig_31_np1212	7807501	7810000	435.356	144.9112	722.6352
contig_31_np1212	7810001	7812500	427.6508	151.45	657.18
contig_31_np1212	7812501	7815000	429.342	156.6828	2560.5864
contig_31_np1212	7815001	7817500	413.9448	165.3112	748.6228
contig_31_np1212	7817501	7820000	427.2292	168.684	157.8436
contig_31_np1212	7820001	7822500	382.9704	155.2768	641.89
contig_31_np1212	7822501	7825000	420.874	169.9224	1130.94
contig_31_np1212	7825001	7827500	418.3864	167.9508	1163.1796
contig_31_np1212	7827501	7830000	363.7304	158.6532	842.8472
contig_31_np1212	7830001	7832500	394.7752	167.4924	5562.754
contig_31_np1212	7832501	7835000	395.8556	162.5576	104.3248
contig_31_np1212	7835001	7837500	405.4968	180.1592	1294.2468
contig_31_np1212	7837501	7840000	459.5356	192.7844	1946.1764
contig_31_np1212	7840001	7842500	439.8444	187.2572	1649.2256
contig_31_np1212	7842501	7845000	435.372	185.1588	305.5116
contig_31_np1212	7845001	7847500	454.266	195.8656	85.11
contig_31_np1212	7847501	7850000	439.954	189.2816	341.1944
contig_31_np1212	7850001	7852500	437.6452	158.4564	238.0224
contig_31_np1212	7852501	7855000	424.826	88.3124	422.422
contig_31_np1212	7855001	7857500	342.1144	104.626	496.3124
contig_31_np1212	7857501	7860000	410.2012	122.1412	18902.3224
contig_31_np1212	7860001	7862500	410.2952	131.8232	12265.7148
contig_31_np1212	7862501	7865000	415.2736	132.6736	150.0784
contig_31_np1212	7865001	7867500	446.2336	137.084	213.5004
contig_31_np1212	7867501	7870000	402.9172	142.8172	63.27
contig_31_np1212	7870001	7872500	442.4616	146.3012	44.2604
contig_31_np1212	7872501	7875000	465.97	149.7404	218.554
contig_31_np1212	7875001	7877500	414.2796	156.634	19.8292
contig_31_np1212	7877501	7880000	464.5772	164.6204	189.9348
contig_31_np1212	7880001	7882500	454.4132	165.6468	148.2036
contig_31_np1212	7882501	7885000	458.8664	175.4492	64.128
contig_31_np1212	7885001	7887500	399.176	179.506	15.7256
contig_31_np1212	7887501	7890000	447.7124	149.7872	223.9608
contig_31_np1212	7890001	7892500	478.6028	132.3052	343.5788
contig_31_np1212	7892501	7895000	449.7344	137.7668	165.4964
contig_31_np1212	7895001	7897500	452.5936	146.9812	902.7444
