# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "10" "-M" "--fraction" "-p" "-t" "gene" "-g" "Name" "-a" "../zenodo_folder/genomes/genomic.gff" "-o" "counts/counts_dfir2.txt" "star_map_dfir2/Dfir-0h-A_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam" "star_map_dfir2/Dfir-0h-B_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam" "star_map_dfir2/Dfir-0h-C_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam" "star_map_dfir2/Dfir-16h-A_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam" "star_map_dfir2/Dfir-16h-B_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam" "star_map_dfir2/Dfir-16h-C_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam" "star_map_dfir2/Dfir-24h-A_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam" "star_map_dfir2/Dfir-24h-B_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam" "star_map_dfir2/Dfir-24h-C_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	star_map_dfir2/Dfir-0h-A_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam	star_map_dfir2/Dfir-0h-B_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam	star_map_dfir2/Dfir-0h-C_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam	star_map_dfir2/Dfir-16h-A_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam	star_map_dfir2/Dfir-16h-B_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam	star_map_dfir2/Dfir-16h-C_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam	star_map_dfir2/Dfir-24h-A_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam	star_map_dfir2/Dfir-24h-B_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam	star_map_dfir2/Dfir-24h-C_R1_001_cutadapt.fastq.gzAligned.sortedByCoord.out.bam
RB653_007878	CM069769.1	3938296	3939036	+	741	8696	1823	4626	1485	438	900	2314	1121	754
RB653_007898	CM069769.1	3939025	3940261	-	1237	582	40	156	1726	2600	1492	2268	1132	817
RB653_007879	CM069769.1	3940491	3942347	+	1857	220	936	106	258	414	326	526	240	926
RB653_007880	CM069769.1	3942755	3944910	+	2156	3308	2142	978	1300	218	1497.00	1716	1694	4992
RB653_007881	CM069769.1	3948900	3951602	+	2703	108	100	30	336	1913	146	76	40	815
RB653_007899	CM069769.1	3952269	3953912	-	1644	132	26	36	90	28	28	16	6	74
RB653_007900	CM069769.1	3954231	3956499	-	2269	56	36	12	401	180	156	178	150	262
RB653_007901	CM069769.1	3956813	3957639	-	827	33116	12104	24640	13665	15789	7836	11728	8372	12456
RB653_007902	CM069769.1	3957968	3959326	-	1359	5802.51	3115	3884.00	1006.11	1710.40	655.00	997	711	2514.11
RB653_007903	CM069769.1	3959530	3964022	-	4493	36	98	22	198	80	80	118	60	310
RB653_007882	CM069769.1	3964581	3967925	+	3345	72	122	42	427	1430	758	508	263	1096
RB653_007904	CM069769.1	3968146	3969128	-	983	114	118	70	50	22	31	50	16	106
RB653_007883	CM069769.1	3969255	3969933	+	679	3302	1319	3147.50	419	1079.00	388	489	282	935
RB653_007905	CM069769.1	3970146	3971657	-	1512	88	6	8	3936.00	4316.00	2796	1937.00	3278	551
RB653_007906	CM069769.1	3971770	3972774	-	1005	8112	168	1922	11461.00	12033	5873	15622	8236	2121.00
RB653_007907	CM069769.1	3973235	3973573	-	339	5674.00	2031	4811	200	121	176	729	376	1458
RB653_007884	CM069769.1	3974103	3974810	+	708	304	1148	890.00	243	46	88	214	181	140
RB653_007885	CM069769.1	3976198	3979722	+	3525	590	1436	1072	2780	6004	2117.00	1881.00	1092	2997
RB653_007908	CM069769.1	3979843	3982068	-	2226	431	351.50	236.90	1225	1148.67	1311.29	1356.50	1203	1321.45
RB653_007886	CM069769.1	3982416	3985545	+	3130	1162	1595	950	1690.67	2125	2088.00	1788	950	2788.00
RB653_007909	CM069769.1	3985586	3987424	-	1839	74170.00	7215.00	17245.00	112956.00	48492.50	13144	46063.00	9988.00	29223.00
RB653_007910	CM069769.1	3989781	3991526	+	1746	514	341	491	333	191	337	289.00	205	925
RB653_007936	CM069769.1	3991663	3993804	-	2142	231.07	2995.63	2611.82	1114.03	6619.02	8680.24	4066.77	5165.00	5386.47
RB653_007937	CM069769.1	3994128	3995510	-	1383	3652	2496	2692	756	986	340	284	152	1763
RB653_007911	CM069769.1	3996063	3996890	+	828	2031.00	2066	824	320	582	224	278	190	1147
RB653_007912	CM069769.1	3997324	3998949	+	1626	1656	1600	934	516	267	413	651	166	1904
RB653_007938	CM069769.1	3999139	4002150	-	3012	14	22	21.00	442	553	1830	971	738	282
RB653_007913	CM069769.1	4003347	4005929	+	2583	888	3210	1477.00	1812	2000	1372	1296	804	3978
RB653_007939	CM069769.1	4003869	4004779	-	911	0	0	0	0	0	0	0	0	0
RB653_007914	CM069769.1	4006024	4007242	+	1219	48512.00	7605	24731.00	3012	2264	650	482	378	4668.00
RB653_007940	CM069769.1	4007437	4008021	-	585	1116	6631.00	11109.00	940	600	542	1055.00	493	9241.50
RB653_007915	CM069769.1	4009039	4010476	+	1438	868	6064	11964.00	1120	960	2082	1519	1118	5586.00
RB653_007941	CM069769.1	4010483	4011782	-	1300	584	821.00	243	387.00	2025.00	256	400	192	1224
RB653_007916	CM069769.1	4012076	4013247	+	1172	48829.00	10632	19056.00	4679.50	8048	1396	4344	2984	7428
RB653_007917	CM069769.1	4013398	4017976	+	4579	104	838	232	627	1167	815	406	350	1504
RB653_007918	CM069769.1	4019605	4022379	+	2775	488.69	1532.53	935.04	5904.58	6600.93	9329.52	8718.71	4714.50	5215.20
RB653_007919	CM069769.1	4022581	4023591	+	1011	3696	2942	2543	792	746	338	401	414	2150
RB653_007920	CM069769.1	4023758	4024641	+	884	1365	1544	1226	139	222	88	225	160	1020
RB653_007942	CM069769.1	4024693	4025548	-	856	5310	1712	3263.50	1546	1149	842	2365	1902	1636
RB653_007921	CM069769.1	4025742	4026998	+	1257	5076	1488	2930	1188	1498	980	1595.00	1344	1336
RB653_007922	CM069769.1	4027116	4028000	+	885	24	2	24	62	3	74	49	29	28
RB653_007923	CM069769.1	4028095	4029261	+	1167	324	157.50	308	2077.00	1995.00	3063.67	3706.00	1119.33	1458.67
RB653_007924	CM069769.1	4029471	4031413	+	1943	1035	1150	757	1987	4444.00	1707	1827	2010	1652
RB653_007943	CM069769.1	4031365	4033536	-	2172	246	570	784	202	78	78	102	105	419
RB653_007944	CM069769.1	4033590	4037785	-	4196	192	1294	336	620	8094	1874	1158	1170	4032
RB653_007925	CM069769.1	4037902	4039455	+	1554	327	1190	650	905	2363	360	351	296	1552
RB653_007945	CM069769.1	4039559	4042481	-	2923	458	1772.00	324	7856.00	3083	6141	7210	1605	6155
RB653_007926	CM069769.1	4043415	4044442	+	1028	34086.98	35649.48	110835.25	59068.98	101457.48	40864.97	87656.47	29906.98	51355.98
RB653_007927	CM069769.1	4044784	4046714	+	1931	1188	3744	2262	6504.00	6538	7996.00	10797.00	5474.00	7689.50
RB653_007928	CM069769.1	4047140	4048461	+	1322	2022.50	1667	549	1538	1932	3236	4019	2492	2133
RB653_007946	CM069769.1	4048510	4049343	-	834	4776	992	3560	2328	2652	1124	1379	1262	1390
RB653_007953	CM069769.1	4049627	4049749	+	123	6	2	1	2	6	8	2	4	5
RB653_007947	CM069769.1	4049866	4057991	-	8126	753.51	2906	865	1861	9158	4489.33	2334.00	2070.00	13217.50
RB653_007929	CM069769.1	4058092	4060504	+	2413	318	1994	976	2366	3660	3284.00	2737	2554.00	4183
RB653_007930	CM069769.1	4060610	4062925	+	2316	288	1257	1853.67	3140	8214	1084	1077	1076	6596
RB653_007948	CM069769.1	4062871	4064938	-	2068	314	353	140.67	271	351	240	260	232	698
RB653_007931	CM069769.1	4065065	4065842	+	778	1287	857	1150	225	688	195	282	234	447
RB653_007949	CM069769.1	4065829	4066610	-	782	1679	661	1667	431	719	282	230	214	987
RB653_007950	CM069769.1	4066801	4067387	-	587	1788	706	1048	470	198	334	429	355	890
RB653_007932	CM069769.1	4067567	4070772	+	3206	346.22	3615.47	1229.42	2605.22	3225.31	3104.28	1368.50	1040.40	6726.55
RB653_007951	CM069769.1	4070893	4071819	-	927	399	2021	2625	888	1146	948	1086	1208	1875
RB653_007952	CM069769.1	4071875	4072756	-	882	99	1809	2321	655	708	852	893	1120	1686
RB653_007933	CM069769.1	4073337	4075088	+	1752	1928	1216	1651	468	516	534	684	676	1383
RB653_007934	CM069769.1	4075783	4076800	+	1018	48	21	12	23	34	7	31	14	39
RB653_007935	CM069769.1	4077636	4078888	+	1253	232.67	109.17	45.42	144.83	114	100.70	177.67	125.00	280.55
RB653_007954	CM069769.1	4079687	4085204	+	5518	12.19	56.52	26.38	118.48	133.33	135.46	172.39	76.41	83.52
RB653_007955	CM069769.1	4087113	4092473	+	5361	0.38	1.38	1.50	5.45	2.02	4.23	5.44	0.85	5.07
RB653_007956	CM069769.1	4093394	4098628	+	5235	0	0	0.80	0	0	0.20	0	0.29	0
RB653_007957	CM069769.1	4099489	4100667	+	1179	0	0	0.33	0	0	0	0.42	0.14	0.40
RB653_007973	CM069769.1	4107068	4111057	-	3990	6.86	8.64	7.00	22.05	24.42	20.05	16.88	12.93	26.00
RB653_007958	CM069769.1	4114225	4116585	+	2361	0	2	1.20	0	0	0	0.67	0	4
RB653_007974	CM069769.1	4120280	4121034	-	755	0	1	0	1.33	1.72	2.31	6.60	4.24	11.07
RB653_007959	CM069769.1	4127610	4128364	+	755	0	1	0	0	2	2.22	0	3	5.48
RB653_007975	CM069769.1	4134398	4135905	-	1508	0	0	0	1.75	0	0.25	1.61	1.01	1.95
RB653_007976	CM069769.1	4149014	4149780	-	767	0	0	0	0	2.80	0.40	2.10	7.01	5.42
RB653_007960	CM069769.1	4162024	4162491	+	468	0	0	0	0	0	0	2	0	6
RB653_007961	CM069769.1	4165761	4175473	+	9713	0	2.32	0.90	2.06	2.43	11.71	5.62	4.45	9.79
RB653_007962	CM069769.1	4175862	4176343	+	482	0	0	0	0	0	0	0	0	0.57
RB653_007964	CM069769.1	4187096	4190314	+	3219	0	0	0	0.67	0	0.27	2.50	0	0.40
RB653_007977	CM069769.1	4190473	4191668	-	1196	0	0	0	0	0	0	0	2	0
RB653_007978	CM069769.1	4210366	4211147	-	782	0	0	0	0.80	0	0	1	0	5.50
RB653_007979	CM069769.1	4213867	4214620	-	754	0	0	0	1.67	1.25	0.69	5.17	5.14	4.27
RB653_007965	CM069769.1	4218495	4219942	+	1448	0.25	0	0	2.40	0.81	0.33	4.19	2.77	3.77
RB653_007980	CM069769.1	4221639	4226406	-	4768	27.87	64.35	25.11	42.59	79.78	252.15	208.07	200.21	153.14
RB653_007966	CM069769.1	4226863	4227678	+	816	0	2	0	2	1	3	9.85	5.37	21.95
RB653_007967	CM069769.1	4228038	4228406	+	369	0.40	0	2	0	0	1.40	6.17	3.73	6.50
RB653_007968	CM069769.1	4228873	4230160	+	1288	14.05	13.57	2.90	14.93	31.51	12.05	19.19	4.65	33.52
RB653_007969	CM069769.1	4230756	4231216	+	461	0	0.20	0.49	0.40	0.57	0.51	0.51	1.57	0.60
RB653_007981	CM069769.1	4241542	4242323	-	782	0	0	0	0	0	0	0.50	0.94	2.19
RB653_007982	CM069769.1	4243364	4244461	-	1098	1	0	0.40	0.95	0.67	0	0	0	1
RB653_007983	CM069769.1	4245252	4253086	-	7835	177.80	447.16	130.81	354.13	505.15	998.72	977.57	658.76	1052.76
RB653_007984	CM069769.1	4254098	4255220	-	1123	0	0	0	1	0	0.50	0	4.22	0
RB653_007970	CM069769.1	4255693	4257152	+	1460	0	0	0	0.67	0.14	3	2.22	0	0.31
RB653_007971	CM069769.1	4258032	4258786	+	755	0	1	0	0	0.72	2.33	1.90	6.22	5.96
RB653_007985	CM069769.1	4265454	4266235	-	782	0	0	0	0	0	0	0.89	0	1.04
RB653_007972	CM069769.1	4267270	4269434	+	2165	0	0.25	0.20	0	0	0.60	4.72	1.20	7.40
RB653_007987	CM069769.1	4269791	4272820	-	3030	0	0.75	1.86	0.77	3.49	17.76	12.40	30.69	55.18
RB653_007986	CM069769.1	4272946	4273712	-	767	0	0.25	0.60	0	0.80	2.20	3.49	8.85	6.56
RB653_007988	CM069769.1	4274334	4274813	+	480	0	0	0	0	0	0.67	0.56	3.08	2.47
RB653_009725	CM069770.1	1	4255	-	4255	6	8	4	0	2	4	4	4	30
RB653_009726	CM069770.1	7064	7882	-	819	0	0	0	0	0	0	0	0	0
RB653_009733	CM069770.1	10808	10876	-	69	0	0	0	0	0	0	0	0	0
RB653_009727	CM069770.1	11910	13969	-	2060	0.11	0.20	0.20	0.44	0	1.71	0	0	2.11
RB653_009728	CM069770.1	14579	14977	-	399	20.57	33.14	11.38	12.81	8.22	13.71	12.65	13.87	28.59
RB653_009729	CM069770.1	15873	16861	-	989	0	0	0	0	0	0	0	0	0
RB653_009713	CM069770.1	19874	22825	+	2952	0	0	0	0	0.20	0	6.40	0	3.83
RB653_009714	CM069770.1	25460	26926	+	1467	0	0	0	0	0	0	0	0	0
RB653_009730	CM069770.1	30868	32326	-	1459	0	0	0.50	4.80	4	2	0.11	10.13	1.31
RB653_009731	CM069770.1	41605	42727	-	1123	0	0	0	1.54	0	0	4.87	0.22	2.89
RB653_009715	CM069770.1	43198	44210	+	1013	0	0	0	3	0	2	3	2	0
RB653_009716	CM069770.1	44477	45609	+	1133	0	0.33	1.20	0.50	0	4.40	2.67	0.73	2.67
RB653_009717	CM069770.1	46242	50320	+	4079	0	0.25	0	0.22	0	0	0.47	0.20	0.53
RB653_009718	CM069770.1	57873	58654	+	782	0.67	0	0	0.67	0	0	0	0	4.42
RB653_009719	CM069770.1	62746	64567	+	1822	2.50	2.44	0.50	11.17	17.54	17.79	57.57	45.45	80.63
RB653_009720	CM069770.1	65394	67853	+	2460	0	0	0	0	0	0	0.29	0	0
RB653_009721	CM069770.1	68430	70399	+	1970	0	0	0	0	0	0	1	0	0
RB653_009722	CM069770.1	72468	73553	+	1086	0	0	0	0	0	0	0	0	0
RB653_009723	CM069770.1	74525	76659	+	2135	2.50	5.00	5.24	3.50	4.15	11.54	15.49	54.43	38.11
RB653_009724	CM069770.1	78936	80980	+	2045	1.50	8.83	4	3.25	17.92	18.89	63.34	95.33	107.42
RB653_009741	CM069770.1	92655	93436	-	782	0	0	0	0	0	0	2.22	2	2.75
RB653_009734	CM069770.1	108013	108642	+	630	0	0	1.87	2	2	1.60	2.85	14.60	5.76
RB653_009742	CM069770.1	117875	120012	-	2138	0	0.50	0	1	0	1	1	0.50	0.33
RB653_009735	CM069770.1	122816	128986	+	6171	0	0	0	0	2.54	0	0	3	10.63
RB653_009743	CM069770.1	134380	135146	-	767	0	0.25	0.60	0	0.80	2.20	2.99	9.18	7.06
RB653_009744	CM069770.1	136340	138359	-	2020	0	0	0	0	0	0	0	0	0
RB653_009745	CM069770.1	166158	169207	-	3050	204	200	158	180.00	166	210	118	166	462
RB653_009746	CM069770.1	174008	176289	-	2282	298	1556	410	818	1046	1264	1086	972	3159
RB653_009736	CM069770.1	177052	178557	+	1506	252.92	277	188.29	275	217	221.29	242	150.75	279.85
RB653_009737	CM069770.1	178599	181451	+	2853	633	559	538	1501	690	991	1763	1062	955
RB653_009738	CM069770.1	181741	184234	+	2494	492	2284	1596	2080	5139.50	2665	1738	2082	4578
RB653_009739	CM069770.1	184540	185987	+	1448	691.48	608.65	498.22	1065.39	1016.37	591.82	686.99	222.41	1326.64
RB653_009740	CM069770.1	186066	188228	+	2163	6103	7004	2566	3504	8022	2800	3346	2163.00	6147
RB653_009773	CM069770.1	188239	189880	-	1642	8511	2990	4562	3554.00	6645	2937	3068	3464	3412
RB653_009747	CM069770.1	189924	191163	+	1240	48106	11504	28190.33	8344.00	15916	3230	1836	1606	8324
RB653_009748	CM069770.1	191858	193531	+	1674	638	350	368	1603.25	2205	1807	2005	547.00	2003
RB653_009749	CM069770.1	194074	196027	+	1954	2152	1014	824	650	464	388	502	182	2130
RB653_009750	CM069770.1	196196	198767	+	2572	1031	448	790.00	1201	1196	848	1049.00	862	1189
RB653_009774	CM069770.1	198745	200430	-	1686	78	740	154	188	444	188	204	154	1188
RB653_009775	CM069770.1	200668	201472	-	805	624	44	126	19278	1256	10414	12158	19395	4624
RB653_009751	CM069770.1	202466	205844	+	3379	173	247	201	577	809	591	376	325	451
RB653_009752	CM069770.1	207341	209146	+	1806	12	0	0	3026.00	360	3680.00	1500	7654.00	312
RB653_009776	CM069770.1	210126	211433	-	1308	742	502	1064	590	322	434	512	584	702
RB653_009753	CM069770.1	212106	212900	+	795	406	52	129	17857.50	442	1351	4969	10543	1230
RB653_009754	CM069770.1	213422	213802	+	381	2969	1531	2192	234	236	118	200	131	1156
RB653_009777	CM069770.1	214034	216465	-	2432	26	58	24	964	1472	6585.67	11588.00	4077.00	3277
RB653_009755	CM069770.1	217815	221651	+	3837	106	152	54	812	326	720	708	284	484
RB653_009756	CM069770.1	221762	223318	+	1557	3668	1514	1462	3274	5116	2502	3687	2940	2278
RB653_009757	CM069770.1	223632	225074	+	1443	1076	16000	17252	66	164	410	386	416	10570
RB653_009778	CM069770.1	225217	226951	-	1735	4316	5020	1462	1557.00	3060	2348	2676	1260	5376
RB653_009758	CM069770.1	227334	228280	+	947	3644	703	2133	2301	3307	2464.00	2995	1580	1564
RB653_009779	CM069770.1	229539	231819	-	2281	2131.50	3470	2424	2180.25	2516	1517.09	1141	872	4116.90
RB653_009759	CM069770.1	232543	234885	+	2343	2030	1040	985	11309	10356.50	7947.00	7007	5448	4575
RB653_009760	CM069770.1	234914	235222	+	309	0	0	0	2	2	1	2	10	2
RB653_009761	CM069770.1	236765	237412	+	648	4484	2170	2722	1483	3290	632	390	240	1573
RB653_009780	CM069770.1	237511	240498	-	2988	103	1076	312	224	1488	2556	860	766	2532
RB653_009762	CM069770.1	240782	241258	+	477	1506	580	734	518	372	264	296	240	498
RB653_009763	CM069770.1	241577	242128	+	552	1006	794	470	64	22	82	56	56	448
RB653_009764	CM069770.1	243239	248357	+	5119	260	3651	686	1861	3052	2294	956	744	4234
RB653_009765	CM069770.1	248533	249531	+	999	2	18	0	0	0	8	6	4	20
RB653_009766	CM069770.1	250703	253651	+	2949	150	16	30	3429	3506	5496	5037	2814	994
RB653_009781	CM069770.1	253798	254706	-	909	132	166	148	42	10	40	20	36	110
RB653_009767	CM069770.1	255588	257231	+	1644	218	14	71	1224	48	571	1123	717	313
RB653_009782	CM069770.1	257412	258088	-	677	3922	887	2462	575	882	512	634	482	622
RB653_009783	CM069770.1	258490	259681	-	1192	785	394	284	235	193.33	652	340	325	221
RB653_009768	CM069770.1	260003	262488	+	2486	188	280	114	160	182	210	210	128	316
RB653_009784	CM069770.1	262507	265184	-	2678	222	2052	208	236	162	470	724	376	2518
RB653_009785	CM069770.1	266564	267406	-	843	97346.00	76016.00	152735.50	7265.00	7447.00	3559	6864	2989	54942
RB653_009769	CM069770.1	268280	269811	+	1532	4221	2662	2272	3622.00	1242	1344	1954	2234	2269
RB653_009786	CM069770.1	273613	274548	-	936	17730	114559.00	210952	1982	1590	3474	7105	2034	83422.50
RB653_009770	CM069770.1	274970	277216	+	2247	162	188	162	132	94	58	106	170	312
RB653_009787	CM069770.1	277430	277894	-	465	7535	1220	2199	1065	877	592	1253	938	874
RB653_009771	CM069770.1	278368	279374	+	1007	6666	3416	3868	874	706	320	692	474	2622
RB653_009788	CM069770.1	279449	280228	-	780	567	1084	214	330	348	139	398	126	794
RB653_009789	CM069770.1	280803	282777	-	1975	80	92	178	138	42	96	134	56	208
RB653_009790	CM069770.1	283708	285080	-	1373	7790	3070	3539.00	1796	2170	1439	1979	1514	1939
RB653_009791	CM069770.1	285549	287771	-	2223	256	408	322	668	344	772	774	392	912
RB653_009772	CM069770.1	287962	289489	+	1528	534	458	286	589	344	410	618	276	582
RB653_009805	CM069770.1	289526	292798	-	3273	86	102	11.57	143	389	66.13	17.33	22.29	481.00
RB653_009806	CM069770.1	293028	294399	-	1372	14324	4576	7352	4220	2419	2200	3780	1998	3996
RB653_009792	CM069770.1	295138	296892	+	1755	876	2793.50	2517	1923.33	2404	2217.00	2200	989	3227
RB653_009793	CM069770.1	297190	300562	+	3373	334.44	420.97	474.54	1104.70	344.40	1029.50	1486.82	688.65	1198.03
RB653_009807	CM069770.1	301010	301597	-	588	432	10	60	798	1798	1148	2843	714	720
RB653_009808	CM069770.1	303514	308231	-	4718	52	1576	126.22	46	20	250	142	164	3284
RB653_009809	CM069770.1	308551	309711	-	1161	10330.40	7470.00	2762.00	6810.50	2325	2275	4422	1819.00	2931
RB653_009794	CM069770.1	310461	311054	+	594	1636.00	681	755	287	234	320	609	237	299
RB653_009795	CM069770.1	311615	313013	+	1399	6	4	2	30	4	58	48	32	40
RB653_009810	CM069770.1	313224	322344	-	9121	63.00	174.50	48.00	1724.50	103.50	781.50	8413.98	16384.46	25032.62
RB653_009811	CM069770.1	323492	325340	-	1849	0	0	2	52	10	22	46	44	134
RB653_009812	CM069770.1	325615	335133	-	9519	37.00	165.50	26.00	1385.50	176.50	504.50	1496.98	3196.46	3643.29
RB653_009796	CM069770.1	336321	338433	+	2113	1910	6827	4558	3945	1674	1752	960	1071	6737
RB653_009813	CM069770.1	338363	341185	-	2823	391	278	197	713	405	515	333	404	809
RB653_009797	CM069770.1	341581	344783	+	3203	182	106	117	594	380	612	457	574	1508
RB653_009814	CM069770.1	344900	347514	-	2615	145	674	523	249	226	242	172	150	884
RB653_009815	CM069770.1	347722	348882	-	1161	101.17	14.67	61	506.50	805	726.29	1177.33	1002	248.50
RB653_009798	CM069770.1	349871	351400	+	1530	394	600	282	218	262	422	528	461	632
RB653_009799	CM069770.1	351433	353306	+	1874	338	358	130	588	538	196	110.67	64	774
RB653_009816	CM069770.1	353619	355226	-	1608	2936	18964	13877.00	3264	6073	2790	3133	2018	16067
RB653_009800	CM069770.1	355759	362016	+	6258	1572	5628	1401	2389	3063.00	2513.22	1644	1476	5839.22
RB653_009801	CM069770.1	362535	363958	+	1424	436	502	240	370	508	136	116	72	378.00
RB653_009817	CM069770.1	363996	365366	-	1371	76	86	38	234	264	50	106	24	240
RB653_009818	CM069770.1	365439	366534	-	1096	530	436.62	464	390	763	588.86	722	408.00	692.44
RB653_009802	CM069770.1	367528	369471	+	1944	85	145	49	157	40	148	218	160.67	287.00
RB653_009819	CM069770.1	370343	372144	-	1802	4011	4373	3532	112	36	102	338	146	2865
RB653_009803	CM069770.1	372586	374330	+	1745	96	344	72	104	2	68	144	84	442
RB653_009804	CM069770.1	378594	381086	+	2493	1466	483	724	10316	15391	16832	7719	6700	5535
RB653_009820	CM069770.1	381815	385417	+	3603	2554.89	4598.75	2794.53	792.43	28.33	458.83	815.03	250.70	13284.05
RB653_009821	CM069770.1	385976	389590	+	3615	939.22	3243.33	1154.86	2256.76	97.33	428.50	841.53	296.37	15597.85
RB653_009822	CM069770.1	390914	394510	+	3597	5104.38	9996.31	5143.49	3146.99	146.50	1870.33	3308.33	643.33	40267.60
RB653_009823	CM069770.1	394957	396899	+	1943	451.08	326.89	378.60	667.30	83.83	139.50	155.60	235.60	896.06
RB653_009824	CM069770.1	397017	401554	+	4538	1969.91	5573.15	2233.99	1631.99	146.50	700.83	1562.99	573.50	10850.89
RB653_009825	CM069770.1	402008	402976	+	969	274.50	47.50	101.50	128.00	38.50	27.00	48.50	52.50	127.00
RB653_009826	CM069770.1	403393	405908	+	2516	26	16	114	58	50.00	41.54	89.29	22.67	126.54
RB653_009827	CM069770.1	408684	412174	+	3491	2	14	17	26	4	48	36	26	16
RB653_009828	CM069770.1	412419	415277	+	2859	45.00	252	203	208	147	70	106.00	105	340.00
RB653_009829	CM069770.1	416612	418477	+	1866	412	202	507	531.50	36	204	770	499	533
RB653_009839	CM069770.1	418802	421114	-	2313	13160	1062	2728	39308.50	47981	16998	22840	11466	25091.50
RB653_009830	CM069770.1	421597	423776	+	2180	5179.00	984	1781.00	23497.00	18095.50	14573.00	15069.00	7998.00	26994.00
RB653_009840	CM069770.1	423891	425993	-	2103	3890	492	1346	16548	10076	8092	13950	8340	8801
RB653_009841	CM069770.1	427147	428636	-	1490	24	4	10	11	6	14	4	2	20
RB653_009831	CM069770.1	429705	433445	+	3741	258	140	319	1185	196	439	930	364	644
RB653_009832	CM069770.1	433720	435483	+	1764	103	80	45	392	182	250	352	164	290
RB653_009833	CM069770.1	437463	437783	+	321	7	0	6	140	233	176	267	160	140
RB653_009842	CM069770.1	437835	439769	-	1935	1784.50	3116	2564	1594	1602	2810	2096	1714	4020
RB653_009843	CM069770.1	439942	441443	-	1502	3030	2118	1534	228	482	148	238	292	2050
RB653_009834	CM069770.1	443045	446114	+	3070	879.33	376	348	5488	7537	4560	4728	3886	3000
RB653_009835	CM069770.1	447828	449443	+	1616	7896.00	9498	11943	15383	11455.50	10226	12755	6889.00	13100.00
RB653_009836	CM069770.1	450095	452938	+	2844	150	742.31	451	868	549.17	841.00	318.20	610	1783.36
RB653_009844	CM069770.1	453024	456505	-	3482	294	1166	206	400	664	322	198	200	1884
RB653_009845	CM069770.1	456827	458967	-	2141	826	500	1212	658	572	470	606	322	284
RB653_009837	CM069770.1	459153	462536	+	3384	126	254	312	311	86	117	242	150	250.58
RB653_009846	CM069770.1	462678	465495	-	2818	1756	110	228	14551	37083.00	7281	13169.00	18094	6623.50
RB653_009838	CM069770.1	466337	467357	+	1021	769	600	531	200	300	184	495	315	478
RB653_009847	CM069770.1	467434	469567	-	2134	158	896	380	320	298	402	256	154	902
RB653_009851	CM069770.1	471601	472230	-	630	3.25	16.33	2.00	0	0	4.67	0	0	9
RB653_009852	CM069770.1	472636	474666	-	2031	124.67	334.28	153.00	28	10	49.00	50.33	36.29	178.00
RB653_009853	CM069770.1	477681	479645	-	1965	53.67	135.73	72.50	8	2	0.50	13.79	7.00	40.00
RB653_009854	CM069770.1	483969	486074	-	2106	40.00	139.39	55.50	7	0	4	15.67	14.33	57.40
RB653_009855	CM069770.1	488538	490604	-	2067	146	70.49	58.50	1620.00	254	919.50	1653.67	1885.78	254.90
RB653_009856	CM069770.1	492165	492783	-	619	11.50	17.75	18.75	12.00	6.50	24.00	19.50	17.00	78.00
RB653_009848	CM069770.1	493013	494395	+	1383	65	53.83	89	28	4	51	123	57.40	126.50
RB653_009857	CM069770.1	496973	501606	-	4634	238	592.96	460.67	307.17	54	245.79	405.95	246.40	893.50
RB653_009858	CM069770.1	503104	503647	-	544	21.50	30.00	22.00	9.75	0	37.50	130.75	44.75	223.25
RB653_009859	CM069770.1	505324	507639	-	2316	55.33	117.50	114.67	419.17	581.33	332.00	125.17	223.00	623.33
RB653_009860	CM069770.1	508242	509584	-	1343	492	762	286	15	19	4	20	12	114
RB653_009861	CM069770.1	510687	511445	-	759	22.50	25.00	24.00	84.75	4	73.70	257.75	132.75	117.58
RB653_009862	CM069770.1	517078	519042	-	1965	332.70	440.69	466.60	46.50	10	51.26	102.49	45.27	567.15
RB653_009863	CM069770.1	522241	524139	-	1899	839.50	432.81	694.60	354	48.50	142.76	328.13	151.60	423.15
RB653_009849	CM069770.1	528411	531077	+	2667	511.20	671.60	488.20	160.40	32.33	64.00	95	38.57	632.70
RB653_009864	CM069770.1	539086	543495	-	4410	852	1146	243.00	495.50	84	753.00	1190.00	313.50	6527.00
