# Program:featureCounts v2.0.3; Command:"featureCounts" "-T" "10" "-M" "--fraction" "-p" "-t" "gene" "-g" "Name" "-a" "../firmibasis_comparative_genomics/05_reference_genomes/ddis_combined_annotation.gff" "-o" "counts/counts_ddis.txt" "star_map_ddis/Ddis-0h-A.bam" "star_map_ddis/Ddis-0h-B.bam" "star_map_ddis/Ddis-0h-C.bam" "star_map_ddis/Ddis-16h-A.bam" "star_map_ddis/Ddis-16h-B.bam" "star_map_ddis/Ddis-16h-C.bam" "star_map_ddis/Ddis-24h-A.bam" "star_map_ddis/Ddis-24h-B.bam" "star_map_ddis/Ddis-24h-C.bam" 
Geneid	Chr	Start	End	Strand	Length	star_map_ddis/Ddis-0h-A.bam	star_map_ddis/Ddis-0h-B.bam	star_map_ddis/Ddis-0h-C.bam	star_map_ddis/Ddis-16h-A.bam	star_map_ddis/Ddis-16h-B.bam	star_map_ddis/Ddis-16h-C.bam	star_map_ddis/Ddis-24h-A.bam	star_map_ddis/Ddis-24h-B.bam	star_map_ddis/Ddis-24h-C.bam
DDB_G0286933	NC_007090.3	5107749	5110311	+	2563	621	394	484	776	442	86	560	522	554
DDB_G0286963	NC_007090.3	5110525	5113395	+	2871	323	274	232	63	50	34	236	228	293
DDB_G0286935	NC_007090.3	5114045	5115649	+	1605	158	34	36	304	188	326	207	171.00	172
DDB_G0286965	NC_007090.3	5117185	5117484	+	300	19	17	4	2	0	0	10	22	23
DDB_G0286937	NC_007090.3	5117554	5117679	+	126	1	1	0	0	0	2	0	0	0
DDB_G0286939	NC_007090.3	5118438	5119358	+	921	292	130	172	26	4	0	104	92	68
DDB_G0286941	NC_007090.3	5119924	5122501	+	2578	540	822.00	860	488	288	498	456	1372	1311
DDB_G0286943	NC_007090.3	5123987	5124142	+	156	142	24	202	57516.00	11113	26072	16721	33397.33	7407
gtr3	NC_007090.3	5125247	5126362	+	1116	1931	1370	1376	3661	2764	3257	2517	3190	2406
DDB_G0286947	NC_007090.3	5126978	5131999	+	5022	935	4615	1760	3498	6584	1090	2247	5089	5515
DDB_G0286949	NC_007090.3	5132153	5132583	+	431	533	317	456	95	32	4	148	159	124
rbrA	NC_007090.3	5132945	5134730	-	1786	5292	8583	4448	6071	13160	13187	6835	8452	9506
DDB_G0286951	NC_007090.3	5136274	5139707	+	3434	758	2232	1292	1781	1927	1950	1425	1921	2605
DDB_G0286953	NC_007090.3	5140537	5141493	+	957	1186	40150	24174.00	472	632	4266	7412	16367	12640
DDB_G0286973	NC_007090.3	5142082	5143794	-	1713	842	650	850	136	40	18	124	122	190
DDB_G0286975	NC_007090.3	5144135	5145250	-	1116	0	0	0	0	10	0	2	14	0
DDB_G0286955	NC_007090.3	5145533	5146657	-	1125	1444	1894	1792	374	150	32	712	574	548
DDB_G0286957	NC_007090.3	5147352	5147778	-	427	116	34	50	1361	209	1458	642	2096	585
DDB_G0286977	NC_007090.3	5148727	5149869	-	1143	1140	910	1276	204	57	34	798	522	612
DDB_G0286979	NC_007090.3	5150412	5152907	-	2496	295	394	158	2901	2351	1793	3924	6422	3664
DDB_G0286959	NC_007090.3	5154310	5156466	-	2157	1828	5709	2552	1004	1093	908	1936	1816	2660
DDB_G0286981	NC_007090.3	5158045	5163167	+	5123	40	16	18	0	0	2	52	26	18
DDB_G0286983	NC_007090.3	5163425	5164927	-	1503	3187	2312	1484	450	116	150	2047	950	1038
DDB_G0286987	NC_007090.3	5166703	5168037	-	1335	0.60	18.11	1.96	0	0.33	0	1.20	0.60	10.33
tRNA-Leu-UAA-11	NC_007090.3	5168273	5168355	+	83	5	0	2	10	4	4	7	6	10
DDB_G0286993	NC_007090.3	5169198	5170721	-	1524	0	0	0	0	0	40	26	74	51
zipA	NC_007090.3	5171363	5174437	-	3075	1803	18108	8166	1207	9730.50	8332	1802	6379	12122.00
DDB_G0286989	NC_007090.3	5175729	5176130	+	402	674	300	344	1376	464	1133	341	297	258
DDB_G0286991	NC_007090.3	5177493	5178949	+	1457	1659	4586.00	3222.00	6077.00	9018.00	17828	11207.00	9452	10624.00
DDB_G0286995	NC_007090.3	5179444	5181688	+	2245	2.72	133.28	14.50	7.40	286.41	237.57	30.51	109.37	231.27
DDB_G0286999	NC_007090.3	5181860	5183581	+	1722	86	280	92	614	977	678	274	708	755
DDB_G0287001	NC_007090.3	5188585	5190825	-	2241	2795.50	6089.50	2959.00	212.50	127.00	330.50	1450.50	850.17	1613.00
DDB_G0287003	NC_007090.3	5191304	5192557	-	1254	1093	1149	1158	430	119	1114	4710	2728	2004
DDB_G0287005	NC_007090.3	5193960	5195815	+	1856	13198	11417	13894	2568	1049	418	3739	3346	4017
arpF	NC_007090.3	5196102	5197767	+	1666	1042	1082	714	1062	574	442	696	426	476
mcfC	NC_007090.3	5197882	5199603	-	1722	2495	3020	2404	310	146	130	1326	1562	1211
vps20	NC_007090.3	5200451	5202252	-	1802	3187	2688	2732	4708	3194	2127	2961	4374	2897
DDB_G0287023	NC_007090.3	5202818	5203376	+	559	0	0	0	11	0	33	0	2	0
DDB_G0287025	NC_007090.3	5203841	5204952	+	1112	2751	2113	1811	752	258	134	1517	668	992
DDB_G0287013	NC_007090.3	5205106	5206420	-	1315	15179	20311.50	21282	1930	1122	1944.00	8574	5247	6399
DDB_G0287015	NC_007090.3	5207077	5207679	+	603	10740	4935.50	5032	13583	3354	8124	7558	6078	6481
DDB_G0287017	NC_007090.3	5207898	5208884	-	987	454	120	168	2313	632	148	684	642	540
med9	NC_007090.3	5209121	5209808	+	688	786	664	612	986	861.50	803	304	493	610
DDB_G0287027	NC_007090.3	5209927	5213040	-	3114	86	290	160	164	352	118	180	175	278
DDB_G0287105	NC_007090.3	5213175	5214560	-	1386	24	118	42	12	82	42	36	60	64
DDB_G0287037	NC_007090.3	5215181	5216371	+	1191	6	0	0	22	20	1994	668	1996	1037
noxB	NC_007090.3	5216605	5218805	-	2201	1515	896	1007	2253	3428	400	740	1302	648
DDB_G0287039	NC_007090.3	5219424	5221022	-	1599	68	62	46	218	116	44	112	190	179
DDB_G0287041	NC_007090.3	5221229	5223369	+	2141	135	81	78	162	108	32	141	164	102
DDB_G0287107	NC_007090.3	5223453	5224928	-	1476	440	442	372	252	224	70	215	396	244
DDB_G0287043	NC_007090.3	5225371	5226538	+	1168	524	274	344	822	320	220	416	602	426
tRNA-Leu-UAA-12	NC_007090.3	5226859	5226941	-	83	0	0	0	0	0	0	0	4	2
DDB_G0287045	NC_007090.3	5226996	5227253	+	258	0	0	0	0	0	0	0	0	0
DDB_G0287047	NC_007090.3	5227447	5227876	-	430	215	32	38	1292	139	791	48	302	56
DDB_G0287049	NC_007090.3	5229568	5230094	-	527	2	2	0	4	4	109	551	623	979
DDB_G0287051	NC_007090.3	5231470	5232536	+	1067	0	0	0	0	0	0	165	47	184
athl1	NC_007090.3	5232785	5235479	-	2695	367	826	402	174	296	130	285	450	267
lsm4	NC_007090.3	5235945	5236851	-	907	2683	3207	1573	1203	441	395	1183	609	848
vps13F	NC_007090.3	5237174	5250239	-	13066	397	2006.58	933.40	2612.75	5178.33	3631	2116.80	4302.80	5974.92
nagA	NC_007090.3	5251113	5252898	+	1786	8322	4979	5526	1290	492	1630	6249	2483	4057
lmpB	NC_007090.3	5254629	5257005	+	2377	5439	8349	6691	1866	2627	26630	31030	43977	27820
gtaN	NC_007090.3	5258336	5261281	-	2946	133	4851	1134	100	521.00	604	1179	1740.00	3287.00
DDB_G0287111	NC_007090.3	5266193	5267157	+	965	143	30	16	42	17	2	74	28	54
DDB_G0304886	NC_007090.3	5267330	5267886	+	557	2154	874	1304	230	32	120	1164	534	574
DDB_G0287103	NC_007090.3	5268402	5272596	+	4195	134	442	116	446	1096	204	240	700	1226
DDB_G0287059	NC_007090.3	5272697	5275219	-	2523	18	52	38	12	8	6	16	32	34
DDB_G0287113	NC_007090.3	5275365	5277665	-	2301	303	1844.00	668.34	1068	3305.35	2780.00	2157.00	4266.10	4199.46
DDB_G0287061	NC_007090.3	5278698	5284733	+	6036	36	150	94	939	3963	2038	3944	3931	4439
DDB_G0287063	NC_007090.3	5285069	5286549	+	1481	706	692	668	458	114	146	200	334	330
DDB_G0287065	NC_007090.3	5286829	5287431	+	603	0	0	2	10	4	20	448	1224	668
DDB_G0287115	NC_007090.3	5287659	5288891	-	1233	188	134	32	230	544	130	130	200	200
DDB_G0287067	NC_007090.3	5289082	5289474	-	393	1322	666	954	1865.00	258	587	574	595	384
DDB_G0287069	NC_007090.3	5289970	5291240	+	1271	730	634	486	871	592	512	685	976	606
DDB_G0287071	NC_007090.3	5291519	5292739	+	1221	508.00	300	334	334	150	148	204	112	214
DDB_G0287073	NC_007090.3	5293321	5294530	+	1210	2450	4298.00	1764	2619.00	1880	2545	2529.00	1848	2228.00
DDB_G0287075	NC_007090.3	5294660	5296282	-	1623	13066	6475.00	6662	828	110	258	6022	922	2261
gpaC	NC_007090.3	5297647	5299535	+	1889	3073	2120.33	1529	290	54	66	2041	1071	1546
DDB_G0287077	NC_007090.3	5299968	5301629	+	1662	572	276	420	1134	358	132	520	538	412
DDB_G0287079	NC_007090.3	5302047	5303965	+	1919	68	42	24	18	26	6	42	112	72
DDB_G0287081	NC_007090.3	5304055	5305096	-	1042	2819	2209	2024	1830	170	192	1086	740	762
DDB_G0287083	NC_007090.3	5305570	5307430	+	1861	156	322	168	152	20	2	140	90	120
DDB_G0287085	NC_007090.3	5307684	5308631	-	948	202	60	91	15137	4381	830	5302	6160	3422
CYP513B1	NC_007090.3	5309664	5311235	-	1572	10	0	0	346	190	2271	1821	5190	2984
DDB_G0287089	NC_007090.3	5311879	5312367	-	489	0	0	0	94	18	1264	696	2876	664
tRNA-Tyr-GUA-8	NC_007090.3	5312947	5313029	+	83	0	0	0	0	2	7	2	2	4
DDB_G0287091	NC_007090.3	5313189	5313680	-	492	0	2	0	172	46	1682	5990	5022	2998.00
DDB_G0287093	NC_007090.3	5314330	5314800	-	471	0	0	0	114	8	1362	1699	2136	874
DDB_G0287117	NC_007090.3	5315241	5319287	-	4047	50.15	89.51	29.81	248.57	286.64	101.79	260.74	408.66	338.69
pks24	NC_007090.3	5319738	5327230	-	7493	15.57	101	41.57	108.80	204	251	311.67	838	651.40
DDB_G0287121	NC_007090.3	5328050	5328886	-	837	0	0	2	7	4	110	318	646	354
pks25	NC_007090.3	5330551	5337779	+	7229	4	15	0	87	294	1221	765	2055	1578
DDB_G0287097	NC_007090.3	5338338	5339834	+	1497	1580	3383	2821.00	188	346	306	996	2044.40	1594
DDB_G0287099	NC_007090.3	5339911	5340579	-	669	387	190	332	90	34	6	219	204	208
DDB_G0287123	NC_007090.3	5341241	5346451	+	5211	77	92	46	175	156	24	134	110	140
DDB_G0287129	NC_007090.3	5352426	5353073	-	648	2879	666	1348	364	44	32	708	410	418
gtf2f2	NC_007090.3	5353824	5354760	-	937	3336	3688.00	3811	5918.00	3522	852	2476	3426	2518
DDB_G0287133	NC_007090.3	5355378	5357627	-	2250	46	2	4	698	250	170	313	216	168
DDB_G0287187	NC_007090.3	5359561	5361351	+	1791	162.22	176.13	178	388.29	229.02	104.20	243.22	151.13	201.27
DDB_G0287135	NC_007090.3	5361475	5362787	-	1313	68	20	26	16	4	18	30	46	19
DDB_G0287189	NC_007090.3	5363024	5363750	-	727	37	10	26	26	0	6	18	8	24
DDB_G0287191	NC_007090.3	5366531	5366749	+	219	2	21	0	0	0	2	7	10	18
DDB_G0287137	NC_007090.3	5367017	5367301	-	285	389.99	510.49	1199.82	108.00	62.00	132.00	227.00	438.99	264.80
DDB_G0287139	NC_007090.3	5368411	5370078	+	1668	6	2	0	12	2	10	16	10	0
vatA	NC_007090.3	5370324	5372643	-	2320	31257.99	47863.99	60180.65	6323.00	5358.00	23191.00	26448.00	30446.49	24133.20
pheSA	NC_007090.3	5374001	5375464	+	1464	6797	7321	7956	4712	2082	2848	3842	3902	3690
DDB_G0287175	NC_007090.3	5376601	5376771	+	171	2	3	2	86	14	18	13	8	26
DDB_G0287143	NC_007090.3	5376827	5377009	+	183	2	0	0	21	6	10	1	0	2
DDB_G0287145	NC_007090.3	5377683	5378043	-	361	0	0	4	146	24	47	32	80	10
gnl3	NC_007090.3	5379967	5381914	-	1948	1050	2649	2456	54	234	462	596	1753	1630.00
DDB_G0287149	NC_007090.3	5382189	5383827	-	1639	829	823	964	274	146	76	322	484	462
DDB_G0287193	NC_007090.3	5388100	5391276	+	3177	482	260	139	1182.00	386	1129	979.00	341	520
DDB_G0287195	NC_007090.3	5391671	5393263	+	1593	3613	2220	2390	248	54	28	1288	1250	1276
DDB_G0287151	NC_007090.3	5393798	5394727	-	930	0	2	2	2815	1345	439	922	1478	898
ncbp2	NC_007090.3	5395993	5396806	+	814	2936	1954	2190	4824	2667	2660	2396	2690	2068
5NT	NC_007090.3	5397049	5398785	-	1737	843	152	528	65954.00	26211	14817	29095.33	19052.00	11179
DDB_G0287153	NC_007090.3	5400400	5401252	+	853	1462	724	1010	5529.00	1568	2122	1680	1496	1146
DDB_G0287201	NC_007090.3	5401496	5403973	-	2478	2791	2235	2467	730	285	212	1039	890	797
elof1	NC_007090.3	5404659	5405023	-	365	4322	1504	2392	22065.50	4472	14392	4325.50	4516	2946
DDB_G0287205	NC_007090.3	5405589	5405838	-	250	0	0	0	1439	198	58	191	428	150
DDB_G0287155	NC_007090.3	5407048	5407542	+	495	0	0	0	32	28	52	18	52	14
DDB_G0287157	NC_007090.3	5407710	5412538	-	4829	625.00	3316	1664.50	608	1584	532	959	1616.00	2345.20
cysS	NC_007090.3	5412959	5415025	-	2067	502	10524	7039	502	6266	3958	1542	4660	5626
DDB_G0287161	NC_007090.3	5415608	5416761	-	1154	930	1722	1374	354	294	304	588	850	706
proA	NC_007090.3	5417279	5417901	-	623	119084.00	33604	66366.00	105957.67	25334.00	136504	60252	39396	21964.50
DDB_G0287163	NC_007090.3	5419077	5419983	-	907	0	0	0	337.20	82	60	45.25	40	56
DDB_G0287165	NC_007090.3	5420537	5422504	+	1968	586	707	296	1099	1020	754	850	693	782
DDB_G0287167	NC_007090.3	5422690	5427611	-	4922	72	142	80	18	6	16	34	38	96
DDB_G0287169	NC_007090.3	5428138	5429052	-	915	2180	1088	1367	2664	956	262	1359	1438	878
DDB_G0287171	NC_007090.3	5429343	5435050	+	5708	396	1728	522	1102	3139	704	842	1813	2049
tRNA-Leu-AAG-4	NC_007090.3	5435309	5435390	+	82	0	0	0	0	0	0	0	0	0
tRNA-Leu-AAG-5	NC_007090.3	5435936	5436017	+	82	0	0	0	0	0	0	2	0	0
DDB_G0287207	NC_007090.3	5437470	5442645	+	5176	32	134	71	440	834	223	335	554	801
DDB_G0287177	NC_007090.3	5445848	5446186	-	339	47	82	46	66	155.00	149	88	47.00	90
DDB_G0287179	NC_007090.3	5446279	5446572	-	294	0	10	16	6	14	2	16	26	12
DDB_G0287181	NC_007090.3	5446698	5446976	+	279	151	64	126	1144	134	130	82	56	106
DDB_G0287183	NC_007090.3	5447371	5447931	+	561	488.25	191.50	293	3752	824	305	208	227	102.25
DDB_G0287185	NC_007090.3	5448496	5448951	-	456	94	12	10	5022.67	1476.00	518.67	614.00	739.33	518.67
DDB_G0287249	NC_007091.3	101	1635	-	1535	2.78	4.93	6.82	5.22	5.41	0	2.20	6.05	4.94
DDB_G0287215	NC_007091.3	3070	4182	-	1113	1497	890	1232	242	82	12	574	850	578
DDB_G0287217	NC_007091.3	5282	8716	+	3435	84	148	28	240	282	156	212	196	300
DDB_G0287219	NC_007091.3	8994	9773	-	780	4710	432	771	98538.00	18394.00	7988.00	6119.00	5656	3795
DDB_G0287221	NC_007091.3	10149	15933	-	5785	688	6241.49	1253	7641	25555.75	21410	5207.50	12589.67	17063.83
DDB_G0287245	NC_007091.3	16972	17304	-	333	20	152	34	26	307	309	32	180	203
DDB_G0287223	NC_007091.3	18011	18202	-	192	0	0	0	2	10	4	2	0	3
DDB_G0287251	NC_007091.3	19093	19836	-	744	119	90	96	143	330	128	191	183	229.50
DDB_G0287225	NC_007091.3	21182	23287	+	2106	348	394	212	1142	1152	1140	674	797	696
trxE	NC_007091.3	23737	24143	+	407	9006	13770	16412	8104	2581	7649.00	8902	9719	7312
chdh	NC_007091.3	24322	26298	-	1977	45755.00	21700.50	12363	8006	1912	7759	20049	5538	6198
manF	NC_007091.3	28270	31440	-	3171	1	32	8	19181.00	19115	4734	2941.50	4356	5288
spoT	NC_007091.3	32102	32728	-	627	7679.00	8772	8616	1107.33	350	168	2010	1777	1347
gemin2	NC_007091.3	33457	34452	+	996	272	419	338	430	480	260	335	478	362
rcdJJ	NC_007091.3	34540	35400	-	861	370	394	318	250	218	8	180	250	192
DDB_G0287235	NC_007091.3	35600	40649	-	5050	2	0	0	0.50	0	0	0	0	0
tRNA-Lys-UUU-16	NC_007091.3	40886	40958	+	73	0	0	0	0	0	0	0	0	0
rab11B	NC_007091.3	41773	42591	+	819	194	72	108	106	30	30	140	646	258
gcvP	NC_007091.3	44049	47251	-	3203	426	10206	10061	572	1768	3719	3023	8618	7880
ccbl	NC_007091.3	47854	49326	-	1473	3654	4344	4137	4122	2480	3977	2468	3466	3084
DDB_G0287257	NC_007091.3	49910	51750	-	1841	563.33	4504	2654	1758.83	7475.00	11107.00	4595	4347.20	6180.50
DDB_G0287239	NC_007091.3	52532	53749	-	1218	200	70	50	1371	429	351	521	317	366
cdh1	NC_007091.3	54882	57146	-	2265	1504	1464	830	6660.00	5417	5941.00	4259	2117	3783
DDB_G0287241	NC_007091.3	58745	59872	+	1128	123	43	60	196	318	98	120	111	200.50
DDB_G0287243	NC_007091.3	60363	61526	+	1164	756	3090.00	2427	590	1088.50	922	1060	1218	1357.50
gphn	NC_007091.3	61689	63845	-	2157	554	1952	1325.50	518	1320	837	673	951.67	1218
DDB_G0287263	NC_007091.3	64505	64829	+	325	2	0	6	16	4	10	2	24	8
DDB_G0287265	NC_007091.3	65084	67106	-	2023	511	365	292	594	413	338	729	814	766
DDB_G0287267	NC_007091.3	67613	69799	-	2187	1810.87	1441.76	984.38	670.11	846.07	1743.95	1509.23	1628.46	2112.81
wdr5	NC_007091.3	72820	74155	+	1336	535	802	772	132	184	225	801	1560	878
DDB_G0287287	NC_007091.3	74321	76791	-	2471	1118	1229	710	1812.25	1327	818	1246	924	922
DDB_G0287275	NC_007091.3	76714	82107	+	5394	814	1292	860	130	160	42	902	572	784
DDB_G0287277	NC_007091.3	82214	83227	-	1014	1937	1478	2694	1168	516	310	1056	1595	904
DDB_G0287279	NC_007091.3	83567	83895	-	329	456	270	407	117	32	22	132	156	104
DDB_G0287281	NC_007091.3	84160	85529	-	1370	214	138	90	5361	1862	766	1304	1058	1245
DDB_G0287289	NC_007091.3	86247	90903	+	4657	199	4660.40	1370.00	442	7047.50	2355	969	3116.50	5993
DDB_G0287283	NC_007091.3	91412	91564	-	153	0	0	0	7	1	11	11	0	0
gol	NC_007091.3	91906	93854	-	1949	1268	750	654	4388	1192	2206	2954	2047	1689
DDB_G0287299	NC_007091.3	94597	95862	+	1266	64	16	32	362	66	58	424	396	340
DDB_G0287423	NC_007091.3	96074	97686	-	1613	0	0	0	832	136	143	124	118	106
DDB_G0287425	NC_007091.3	98175	99777	-	1603	0	0	2	1081	350	186	371	411	381
DDB_G0287301	NC_007091.3	100675	104539	-	3865	2	4	0	28	76	48	34	81	118
DDB_G0287303	NC_007091.3	104846	106843	-	1998	1272	1195	902	2500	1430	1290	1660.00	2240	1707
DDB_G0287427	NC_007091.3	107640	108752	+	1113	10	8	40	880	382	328	608	700	516
DDB_G0287429	NC_007091.3	109242	110242	+	1001	0	2	2	435	116	110	92	180	58
DDB_G0287305	NC_007091.3	110292	110834	-	543	410	202	310	166	44	8	180	254	172
gtf2e2	NC_007091.3	111192	112022	-	831	2693	1761	1878	4701	1957	3371	2208	2498	1763
DDB_G0287309	NC_007091.3	112586	113185	+	600	1631	1237	1761	740	319	98	632	603	540
DDB_G0287311	NC_007091.3	113384	113719	-	336	51	108	95	27	6	2	44	34	21
DDB_G0287313	NC_007091.3	114376	116400	+	2025	69	168	270	26	22	26	22	44	24
DDB_G0287431	NC_007091.3	116788	118631	-	1844	14	27	4	2	32	15	10	30	67.22
DDB_G0287433	NC_007091.3	118782	119003	-	222	0	0	0	0	0	0	0	0	0
DDB_G0287315	NC_007091.3	120470	125232	+	4763	1528.50	6507.00	4236	1932	5864.00	3487	3439	5737.00	6854
DDB_G0287317	NC_007091.3	125370	127208	-	1839	34	34	24	9599	16929	9698	7698	5324	8376
DDB_G0287435	NC_007091.3	128115	128408	-	294	0	1	0	9	11	0	7	10	7
DDB_G0287319	NC_007091.3	129877	130923	+	1047	26	34	14	13295	5604	4401	3351	1718	2851
DDB_G0287321	NC_007091.3	131270	131668	-	399	35	49	56	17	26	3	30	22	26
DDB_G0287437	NC_007091.3	131874	132648	-	775	117	194	350	41	67	9	70	66.00	77
DDB_G0287323	NC_007091.3	133013	134305	+	1293	2792	1832	1916	228	56	138	186	462	237
p80	NC_007091.3	134806	136581	-	1776	2241	29877	6860	2738	4809	9615	6431	10469	7142
DDB_G0287325	NC_007091.3	137312	141128	+	3817	1136.00	7528.00	6164.00	1642.22	4725.50	4085	3333.40	4297.80	6450.23
prmt5	NC_007091.3	141257	143280	-	2024	920	957	878	112	18	18	392	456	459
DDB_G0287329	NC_007091.3	143681	144010	-	330	5985	3007	3131	1530	263	1170	958.00	982	895
DDB_G0287331	NC_007091.3	144715	146939	+	2225	1558	2254	1208	604	1030	702	610	1128	1046
eIF3s1	NC_007091.3	147100	148019	-	920	5405.00	3737	6011	4976	1642	1962	2393	4137	2684
DDB_G0287335	NC_007091.3	148219	148494	+	276	14254	8994	10909	1616	216	1816	2138	3178	2180
DDB_G0287439	NC_007091.3	148729	149720	-	992	863	620	562	616	232	460	993	1588	902
taf5	NC_007091.3	150447	153588	+	3142	498	3214	1750	1086	2412	1409	938	1458	1913.50
DDB_G0287339	NC_007091.3	154225	156434	+	2210	0	0	0	380	138	56	78	40	30
DDB_G0287341	NC_007091.3	157067	158037	+	971	14	8	8	2178	878	431	668	616	532.00
DDB_G0287343	NC_007091.3	158259	159262	-	1004	721.00	444	600	508	120	19	303	270	272
ankrd39	NC_007091.3	159445	160052	-	608	269	204	274	97	20	12	89	49	72
DDB_G0287441	NC_007091.3	160889	162182	+	1294	588	478	412	611	264	314	320	318	240
DDB_G0287347	NC_007091.3	162247	164151	-	1905	55	74	58	71	82	36	115	101	114
DDB_G0287349	NC_007091.3	164220	164858	-	639	2	11	4	8	24	0	19	38	31
dhx37	NC_007091.3	165026	169507	-	4482	72	408	322	50	284	194	270	912	861
fdxr	NC_007091.3	169845	171686	-	1842	993	752	549	893	779	282	520	422	624
DDB_G0287355	NC_007091.3	172169	172294	-	126	10	6	0	26	6	2	2	6	7
DDB_G0287357	NC_007091.3	172540	174823	-	2284	164	200	152	8	6	8	22	59	44
DDB_G0287359	NC_007091.3	175065	176646	-	1582	1975	1022	775.20	8904.00	4034	3151	3819	2910	2345
DDB_G0287445	NC_007091.3	177577	180699	+	3123	3792	3563	2706	2738	2110	2081	2644	2302.00	2258
DDB_G0287417	NC_007091.3	181547	183381	+	1835	2	10.40	0.40	1.20	13.95	129	55	63.40	92.29
ddx41	NC_007091.3	183547	185657	-	2111	1103.00	1544	896	891	680	834	813	572	857
DDB_G0287447	NC_007091.3	185922	187515	+	1594	218.00	156	193	237	124.50	72	198	168	227
DDB_G0295689	NC_007091.3	188514	189365	+	852	597	254	290	13612	2871	253	3523.50	2197	1519.50
DDB_G0287449	NC_007091.3	189973	191154	+	1182	1928	1153	1040	602	162	115.50	496	591	460
gerA	NC_007091.3	191929	192312	+	384	0	0	0	60	44	26722	3315	15182	3508
sibA	NC_007091.3	192610	198559	-	5950	1176	16970.50	14078	216	510	760	2101	2478	1598
DDB_G0287365	NC_007091.3	199757	203056	-	3300	30	52	32	500	502	220	473	274	448
DDB_G0287367	NC_007091.3	204023	205085	+	1063	1042	312	404	1282	232	74	1056	204	300
DDB_G0287369	NC_007091.3	205200	206160	-	961	190	72	100	8	2	2	44	34	20
ada	NC_007091.3	206705	209270	+	2566	2685	8917	5856	578	516	232	1370	2034	1870
DDB_G0287457	NC_007091.3	209576	211979	-	2404	426	372	324	1120	1008	647	598	632	571
forC	NC_007091.3	212611	216183	-	3573	646	682	310	7199	17129.00	14226.17	6351.00	6225.00	8260
DDB_G0287373	NC_007091.3	217435	218716	-	1282	18.00	92	56	22.25	54	8	27	44	70.25
DDB_G0287375	NC_007091.3	219071	222043	+	2973	104	208	122	266	386	128	316	432	398
abpD	NC_007091.3	222824	228533	+	5710	175	679	230	3325	7756	1969	1059	2986	3006
DDB_G0287451	NC_007091.3	228853	229837	-	985	0	2	2	2	16	2	14	0	6
mccA	NC_007091.3	230145	232443	+	2299	934	10878	7953	1034	2486	7169	3251	4518	5041
DDB_G0287379	NC_007091.3	233763	237245	+	3483	996	6676	2993	5485	11933.00	6960	7073	5426.00	9633.50
DDB_G0287381	NC_007091.3	237838	238680	+	843	0	0	0	2	0	0	0	4	0
DDB_G0287383	NC_007091.3	239046	239555	+	510	837	1712	3041	424	276	92	188	408	202
DDB_G0287385	NC_007091.3	239982	241528	+	1547	1042	364	734	54	12	0	350	258	324
DDB_G0287387	NC_007091.3	241597	242555	-	959	76	66	102	6	8	0	46	22	54
DDB_G0287389	NC_007091.3	243540	245846	+	2307	44	153	122	58	26	8	17	44	42
ranbp1	NC_007091.3	246455	247332	+	878	1605	21135.00	22295.00	1126	1973	4046	2670	6057	7055
mlh1	NC_007091.3	247623	250277	-	2655	290	1094	870	228	688	430	554	667	1084
DDB_G0287395	NC_007091.3	250770	251747	+	978	184	68	148	1598	602	432	1104	1040	925
DDB_G0287397	NC_007091.3	251848	253973	-	2126	264	1698	540	232	1530	368	338	886	1116
tRNA-Ala-AGC-10	NC_007091.3	254727	254799	-	73	0	0	0	0	0	0	0	0	0
DDB_G0287399	NC_007091.3	255717	257558	-	1842	4698	7631.00	8354	456	234	2212.00	6737.00	3356	4734
tmem164	NC_007091.3	257909	259024	-	1116	520	222	332	1040	306	156	530	834	438
DDB_G0287403	NC_007091.3	259377	259921	-	545	14446	1512	9736	1728	184	247	3472.67	1428	1765
DDB_G0287419	NC_007091.3	260013	260211	+	199	2	0	2	2	0	2	1	0	0
DDB_G0287405	NC_007091.3	260619	262444	-	1826	11470.00	6460	6945	44159.50	12397	23695.00	14459.00	12017	9407
DDB_G0287407	NC_007091.3	263392	268500	+	5109	1312	16009.44	6935	410.62	2110.29	2770	3274.00	3802	8841.67
tRNA-Met-CAU-15	NC_007091.3	268971	269043	-	73	0	0	0	0	0	0	0	0	0
DDB_G0287409	NC_007091.3	269267	270601	+	1335	0	2.00	0	0	0	0	0.50	1.52	2.17
DDB_G0287411	NC_007091.3	271707	274215	-	2509	98	72	48	6	8	6	82	44	86
DDB_G0287413	NC_007091.3	274270	274935	+	666	482	486	410	366	260	268	306	256	364
DDB_G0287415	NC_007091.3	275303	278445	+	3143	1298	2950	2116	430.00	202	339	1378	1285	1646
tRNA-Ile-AAU-11	NC_007091.3	278611	278683	-	73	0	0	0	0	0	0	0	0	0
DDB_G0287421	NC_007091.3	278825	279385	+	561	0.95	6.65	0.95	0	0	4.47	0.50	1.33	5.57
DDB_G0287453	NC_007091.3	279785	280768	-	984	2.50	2	3	5.50	3.50	0	1	11.67	2
DDB_G0287455	NC_007091.3	282346	284011	-	1666	50.47	84.93	38.53	58.87	83.20	51.33	80.67	60.00	70.68
tRNA-Gly-GCC-12	NC_007091.3	284121	284191	+	71	0	0	0	0	0	0	0	0	0
abcG3	NC_007091.3	284599	288928	-	4330	2906	6492	5538	3486	2431	2678	4051	6105	4944
